symbol,SJ_M9,SJ_M10,SJ_M7,SJ_M8
Fem1a,818,873,1223,1180
Fem1b,1894,1633,2040,1789
Fem1c,1909,1403,1516,1359
Fen1,1250,962,587,458
Fendrr,0,0,3,2
Fer,457,406,553,572
Fer1l4,2,0,5,6
Fer1l5,3,15,14,23
Fer1l6,1,0,1,4
Ferd3l,0,0,0,0
Fermt1,7,1,4,45
Fermt2,1477,1483,4142,4139
Fermt3,3930,2387,623,469
Fes,1903,1350,557,265
Fetub,28,96,130,111
Fev,0,0,0,0
Fez1,271,305,574,615
Fez2,1281,791,1270,992
Fezf1,0,0,0,0
Fezf2,0,0,1,0
Ffar1,3,0,0,0
Ffar2,87,216,3,4
Ffar3,0,0,0,0
Ffar4,24,4,0,0
Fga,0,0,11,9
Fgb,0,0,12,3
Fgd1,594,803,1223,950
Fgd2,597,394,282,198
Fgd3,774,453,244,248
Fgd4,542,511,903,1072
Fgd5,43,78,99,88
Fgd6,584,238,271,153
Fgf1,51,51,163,130
Fgf10,0,0,3,0
Fgf11,165,115,251,412
Fgf12,0,0,0,0
Fgf13,22,6,0,0
Fgf14,0,5,1,4
Fgf15,0,0,0,0
Fgf16,0,0,0,0
Fgf17,1,0,3,5
Fgf18,3,0,4,14
Fgf2,116,84,457,512
Fgf20,0,0,0,0
Fgf21,0,1,2,8
Fgf22,4,4,3,7
Fgf23,0,6,2,1
Fgf2os,1,0,11,8
Fgf3,0,0,0,0
Fgf4,0,0,0,0
Fgf5,0,21,11,3
Fgf6,0,0,0,0
Fgf7,85,92,377,478
Fgf8,0,0,1,1
Fgf9,4,8,10,7
Fgfbp1,11,4,19,37
Fgfbp3,62,52,62,82
Fgfr1,2816,3195,17886,20252
Fgfr1op,470,448,951,1092
Fgfr1op2,2057,1967,3121,2489
Fgfr2,528,440,502,583
Fgfr3,168,106,240,248
Fgfr3-ps,0,0,0,0
Fgfr4,0,3,1,2
Fgfrl1,252,214,732,600
Fgg,0,0,10,4
Fggy,146,257,161,261
Fgl1,28,21,32,22
Fgl2,3969,2187,769,569
Fgr,1160,1111,80,84
Fh1,1884,1489,1275,947
Fhad1,23,14,7,9
Fhad1os1,0,0,0,0
Fhad1os2,0,0,0,0
Fhdc1,18,28,51,43
Fhit,17,1,1,1
Fhitos,0,0,0,0
Fhl1,21,12,82,62
Fhl2,705,562,1864,1942
Fhl3,920,879,882,672
Fhl4,15,4,36,32
Fhl5,0,0,16,31
Fhod1,872,891,1879,1786
Fhod3,67,133,49,55
Fibcd1,9,9,10,20
Fibin,1,19,39,19
Fibp,460,391,807,847
Ficd,143,133,153,204
Fig4,591,522,521,462
Figla,0,0,2,0
Fign,288,455,1408,1535
Fignl1,486,419,337,326
Fignl2,133,172,336,383
Filip1,29,41,146,65
Filip1l,879,745,1314,1064
Fip1l1,2484,2381,3934,3788
Firre,176,256,2484,3022
Fis1,1878,1461,961,800
Fitm1,1,0,0,0
Fitm2,285,389,532,492
Fiz1,437,496,468,296
Fjx1,42,71,112,111
Fkbp10,2561,3272,8916,8331
Fkbp11,411,368,835,627
Fkbp14,393,297,1209,1065
Fkbp15,2334,1433,1287,1146
Fkbp1a,6800,5390,7817,5584
Fkbp1a-ps1,0,0,0,0
Fkbp1a-ps2,0,0,0,0
Fkbp1b,168,86,163,166
Fkbp2,1540,1062,741,566
Fkbp3,1078,918,919,768
Fkbp4,5632,5890,4541,3073
Fkbp5,2364,2625,5554,4605
Fkbp6,0,0,0,0
Fkbp7,310,312,651,617
Fkbp8,4832,4494,5712,5209
Fkbp9,3485,3557,10646,9292
Fkbpl,151,91,91,102
Fkrp,541,336,313,241
Fktn,164,139,238,222
Flad1,673,636,537,527
Flcn,952,592,1339,1508
Flg,2,0,0,0
Flg2,0,0,0,0
Fli1,936,581,220,166
Flicr,5,2,21,5
Flii,3038,1832,1744,1294
Flna,13445,11241,27630,27977
Flnb,2515,2314,7342,6939
Flnc,2725,2635,7826,8556
Flot1,1730,825,2015,1985
Flot2,1237,976,1211,1120
Flrt1,10,16,43,26
Flrt2,334,55,111,180
Flrt3,316,138,10,11
Flt1,494,300,1294,1360
Flt3,74,95,9,6
Flt3l,194,87,165,180
Flt4,68,61,176,167
Flvcr1,633,377,499,429
Flvcr2,0,10,6,13
Flywch1,940,993,1628,1329
Flywch2,15,1,5,1
Fmc1,141,124,175,113
Fmn1,412,238,390,418
Fmn2,0,0,3,12
Fmnl1,2266,2256,538,487
Fmnl2,1625,996,2040,1914
Fmnl3,691,488,1267,1377
Fmo1,250,355,1064,1326
Fmo2,2,16,105,108
Fmo3,0,0,3,1
Fmo4,1,3,15,21
Fmo5,146,123,219,134
Fmo6,0,0,0,0
Fmo9,0,0,0,0
Fmod,3768,3986,14139,15247
Fmr1,1139,961,2283,1963
Fmr1nb,0,0,0,2
Fmr1os,1,0,4,7
Fn1,53562,42905,155341,168173
Fn3k,60,88,77,57
Fn3krp,330,518,552,433
Fnbp1,3798,3114,4243,3696
Fnbp1l,658,562,1268,936
Fnbp4,858,1039,4261,5138
Fnd3c2,0,3,0,0
Fndc1,23,177,132,294
Fndc10,89,81,150,195
Fndc11,1,0,0,0
Fndc3a,1958,1216,1890,2479
Fndc3b,1554,1009,3651,3176
Fndc3c1,2,0,2,0
Fndc4,432,497,1927,1872
Fndc5,0,18,1,2
Fndc7,36,38,7,10
Fndc8,2,0,2,3
Fndc9,2,4,4,7
Fnip1,1203,1099,1673,1793
Fnip2,2534,1521,1378,1257
Fnta,802,942,1263,1078
Fntb,410,392,591,483
Focad,405,511,914,796
Folh1,0,0,9,4
Folr1,0,1,1,0
Folr2,3758,1455,826,507
Fopnl,466,327,612,549
Fos,19792,16340,25042,17737
Fosb,6301,8508,31052,23397
Fosl1,239,297,615,628
Fosl2,5968,4735,10397,10590
Foxa1,20,8,4,1
Foxa2,0,0,1,0
Foxa3,3,0,3,4
Foxb1,0,0,0,0
Foxb2,0,0,0,0
Foxc1,163,254,328,262
Foxc2,1,0,13,10
Foxd1,1,0,0,2
Foxd2,11,6,4,4
Foxd2os,16,20,8,8
Foxd3,0,0,2,0
Foxd4,0,0,0,0
Foxe1,0,0,0,0
Foxe3,0,0,0,0
Foxf1,8,5,13,5
Foxf2,1,0,3,2
Foxg1,2,3,9,5
Foxh1,0,0,1,0
Foxi1,0,0,0,0
Foxi2,0,0,0,0
Foxi3,0,0,0,0
Foxj1,16,14,15,18
Foxj2,763,595,863,778
Foxj3,1063,1118,1893,1761
Foxk1,1445,1354,2310,2004
Foxk2,2552,3548,4994,3979
Foxl1,0,0,0,0
Foxl2,0,0,0,0
Foxl2os,0,0,0,0
Foxm1,1164,1044,2036,1665
Foxn1,0,0,0,0
Foxn2,1125,1061,1087,1108
Foxn3,807,540,974,1557
Foxn4,0,0,0,0
Foxo1,433,414,379,285
Foxo3,1528,1322,2030,1862
Foxo4,773,593,1095,898
Foxo6,88,182,178,105
Foxo6os,2,5,2,0
Foxp1,1777,2209,2577,1876
Foxp2,10,0,19,23
Foxp3,16,15,8,20
Foxp4,1269,1580,2709,2427
Foxq1,5,1,3,3
Foxr1,0,4,0,0
Foxr2,0,0,0,0
Foxred1,520,373,618,551
Foxred2,136,116,30,46
Foxs1,2,13,25,16
Fpgs,710,702,1591,1611
Fpgt,286,192,431,562
Fpr-rs3,0,0,0,0
Fpr-rs4,0,0,0,0
Fpr-rs6,0,0,0,0
Fpr-rs7,0,0,0,0
Fpr1,266,99,18,21
Fpr2,273,280,19,28
Fpr3,0,0,0,0
Fra10ac1,260,269,242,231
Fras1,103,125,405,376
Frat1,87,23,24,17
Frat2,129,126,189,187
Frem1,232,133,405,525
Frem2,0,0,1,2
Frem3,1,4,0,0
Frg1,1025,740,807,620
Frg2f1,64,51,122,137
Frg2f4,0,0,0,0
Frk,144,75,228,178
Frmd3,0,0,1,0
Frmd4a,756,743,1357,978
Frmd4b,1934,1200,614,477
Frmd5,47,37,283,328
Frmd6,769,729,2490,2471
Frmd7,0,0,6,5
Frmd8,1270,1053,1834,1554
Frmd8os,4,0,4,1
Frmpd1,35,38,35,43
Frmpd1os,0,0,0,0
Frmpd2,0,0,1,0
Frmpd3,1,0,1,0
Frmpd4,0,0,1,0
Frrs1,1070,1398,2864,2263
Frrs1l,0,3,5,4
Frs2,534,522,1162,1097
Frs3,49,38,144,143
Frs3os,0,6,6,6
Fry,106,110,79,113
Fryl,835,772,615,447
Frzb,6,50,12,16
Fsbp,30,4,30,14
Fscb,0,0,0,0
Fscn1,4184,4879,5002,3981
Fscn2,2,8,8,12
Fscn3,0,0,2,0
Fsd1,172,107,603,506
Fsd1l,101,109,217,352
Fsd2,85,28,18,4
Fshb,0,0,0,0
Fshr,0,0,0,0
Fsip1,8,0,5,4
Fsip2,0,0,0,0
Fst,3,12,40,31
Fstl1,6754,7829,30449,25706
Fstl3,29,19,35,39
Fstl4,0,0,0,0
Fstl5,0,0,0,0
Ftcd,0,0,4,2
Fth-ps2,0,2,2,5
Fth-ps3,0,0,0,0
Fth1,138653,77527,32766,28070
Fthl17-ps1,0,0,0,0
Fthl17-ps2,0,0,0,0
Fthl17-ps3,0,0,0,0
Fthl17a,0,0,0,0
Fthl17b,0,0,0,0
Fthl17c,0,0,0,0
Fthl17d,0,0,0,0
Fthl17e,0,0,0,0
Fthl17f,0,0,0,0
Ftl1,149159,77752,36061,28994
Ftl1-ps1,379,232,36,20
Ftl1-ps2,1,1,1,0
Ftl2-ps,2,0,0,0
Ftmt,0,0,0,0
Fto,1971,2048,2794,2349
Ftsj1,440,398,768,571
Ftsj3,4030,6443,5709,5182
Ftx,36,86,142,186
Fubp1,4426,3769,6442,6526
Fubp3,1095,814,2270,1961
Fuca1,2265,1527,2084,1539
Fuca2,2720,1784,1627,1342
Fuk,256,231,919,866
Fundc1,928,763,604,483
Fundc2,1615,1026,1348,1048
Fuom,153,134,133,85
Furin,5731,3737,2852,2317
Fus,7623,7974,8726,7425
Fut1,1,0,2,0
Fut10,618,696,1171,905
Fut11,651,474,1138,1034
Fut2,1,0,5,4
Fut4,99,79,18,12
Fut4-ps1,0,0,0,0
Fut7,13,36,7,18
Fut8,731,604,803,610
Fut9,0,0,0,0
Fuz,212,205,356,322
Fv1,93,92,176,164
Fxn,178,193,203,170
Fxr1,3225,3367,3787,3442
Fxr2,1539,1683,3006,2791
Fxyd1,120,93,333,321
Fxyd2,129,46,41,22
Fxyd3,16,17,0,14
Fxyd4,0,0,1,7
Fxyd5,7006,4205,1354,975
Fxyd6,46,50,34,37
Fxyd7,4,11,3,12
Fyb,1714,1416,212,207
Fyb2,3,5,0,0
Fyco1,654,519,664,638
Fyn,1566,1335,1346,1066
Fyttd1,1980,1807,5179,5342
Fzd1,694,818,2939,3153
Fzd10,0,2,0,3
Fzd2,591,752,1540,1550
Fzd3,0,0,1,1
Fzd4,151,94,293,244
Fzd5,158,220,397,357
Fzd6,191,313,807,592
Fzd7,956,955,1400,1352
Fzd8,9,6,12,7
Fzd9,1,0,0,4
Fzr1,1185,796,1377,1313
G0s2,975,595,206,239
G2e3,346,316,1330,1393
G3bp1,6385,6307,5853,4892
G3bp2,2766,2000,2424,2107
G430049J08Rik,13,0,10,7
G430095P16Rik,19,1,9,6
G530011O06Rik,600,341,186,115
G530012D18Rik,4,0,3,0
G630016G05Rik,1,19,19,22
G630018N14Rik,0,0,1,9
G630022F23Rik,0,0,2,0
G630030J09Rik,10,13,12,10
G630064G18Rik,0,0,0,0
G630093K05Rik,0,0,0,0
G6pc,0,0,0,0
G6pc2,0,0,0,0
G6pc3,567,539,442,374
G6pd2,0,0,0,0
G6pdx,2374,1652,1342,1086
G730003C15Rik,13,1,53,28
G730013B05Rik,2,0,9,12
G930009F23Rik,0,12,8,14
G930045G22Rik,0,0,0,0
Gaa,8490,11416,24736,23322
Gab1,832,640,800,646
Gab2,1410,750,637,530
Gab3,144,82,60,48
Gabarap,10269,5706,3372,3107
Gabarapl1,2397,1887,3359,2783
Gabarapl2,1035,936,1006,888
Gabbr1,512,525,3304,2835
Gabbr2,5,3,11,11
Gabpa,1236,764,1567,1385
Gabpb1,543,560,754,623
Gabpb2,1692,1102,2845,2238
Gabra1,0,0,0,0
Gabra2,0,7,0,0
Gabra3,0,0,4,7
Gabra4,0,0,0,0
Gabra5,0,0,0,0
Gabra6,0,0,0,0
Gabrb1,1,0,2,3
Gabrb2,0,0,1,0
Gabrb3,0,0,0,1
Gabrd,5,5,0,0
Gabre,0,0,3,4
Gabrg1,0,0,0,0
Gabrg2,0,0,0,0
Gabrg3,0,1,0,0
Gabrp,0,0,0,0
Gabrq,1,0,0,0
Gabrr1,8,12,6,2
Gabrr2,0,0,3,0
Gabrr3,0,0,0,0
Gad1,28,93,231,315
Gad1-ps,6,8,1,0
Gad1os,8,14,72,55
Gad2,0,0,2,0
Gadd45a,1143,784,2743,2423
Gadd45b,1816,1160,1219,1112
Gadd45g,1997,1959,4490,2757
Gadd45gip1,1380,1298,1088,869
Gadl1,1,0,0,0
Gak,1873,1524,1734,1573
Gal,9,0,0,3
Gal3st1,1,4,0,0
Gal3st2,2,0,1,0
Gal3st2b,0,15,0,3
Gal3st2c,1,3,6,5
Gal3st3,9,29,27,18
Gal3st4,14,10,76,51
Galc,780,568,537,431
Gale,316,196,362,411
Galk1,3000,2968,4474,3971
Galk2,1134,738,810,586
Galm,703,470,828,614
Galns,831,992,714,692
Galnt1,3562,3029,3308,2416
Galnt10,989,654,1131,1173
Galnt11,370,235,536,554
Galnt12,360,444,402,313
Galnt13,0,0,0,0
Galnt14,0,0,1,0
Galnt15,202,281,2188,1677
Galnt16,12,5,72,59
Galnt17,52,55,175,156
Galnt18,16,25,111,108
Galnt2,2293,2154,3279,2964
Galnt3,136,168,32,5
Galnt4,508,326,504,426
Galnt5,0,0,0,0
Galnt6,1947,864,411,274
Galnt6os,0,0,7,1
Galnt7,779,446,452,459
Galnt9,39,24,2,0
Galntl5,0,0,1,1
Galntl6,0,6,0,0
Galp,0,0,0,0
Galr1,0,0,0,0
Galr2,28,78,74,73
Galr3,3,4,9,14
Galt,441,419,782,664
Gamt,572,434,514,341
Gan,459,790,1239,1301
Ganab,3659,3245,4431,3880
Ganc,240,292,513,327
Gap43,2,2,18,8
Gapdh,93573,62275,54146,48748
Gapdh-ps14,2,0,1,4
Gapdh-ps15,0,0,0,8
Gapdhs,5,0,1,1
Gapt,187,101,11,7
Gapvd1,1873,1857,3307,3103
Gar1,751,1089,836,716
Garem1,148,154,577,518
Garem2,125,142,240,224
Garnl3,276,155,723,586
Gars,3470,3702,3842,2946
Gart,1570,1561,1358,1122
Gas1,3454,4255,8090,9031
Gas2,78,110,188,125
Gas2l1,1025,608,1032,971
Gas2l2,0,0,0,0
Gas2l3,760,689,584,757
Gas5,2277,2518,3939,3977
Gas6,6410,2712,1760,1200
Gas7,2274,1851,3697,3450
Gas8,441,456,565,497
Gast,0,0,0,0
Gata1,1,0,3,2
Gata2,79,53,310,358
Gata3,24,40,5,7
Gata4,0,0,1,0
Gata5,0,0,2,0
Gata5os,0,0,0,0
Gata6,535,747,1373,1108
Gatad1,1928,1443,1637,1370
Gatad2a,2739,2533,2954,2628
Gatad2b,2167,1772,4026,3239
Gatb,319,470,267,255
Gatc,330,320,301,229
Gatd1,568,623,633,589
Gatm,1610,1064,257,133
Gba,2479,1723,2096,1856
Gba2,247,217,646,634
Gbe1,531,265,112,111
Gbf1,1313,1738,2089,2097
Gbgt1,154,158,104,134
Gbp10,11,4,0,3
Gbp11,3,0,1,0
Gbp2,2027,1815,709,432
Gbp2-ps,0,0,0,0
Gbp2b,494,278,3,2
Gbp3,1255,765,520,292
Gbp4,377,225,113,37
Gbp5,730,391,93,64
Gbp6,475,375,304,205
Gbp7,1126,685,412,307
Gbp8,387,394,47,30
Gbp9,340,299,167,117
Gbx1,0,4,7,5
Gbx2,8,4,3,0
Gc,0,0,9,5
Gca,134,80,76,66
Gcat,381,829,416,328
Gcc1,446,421,608,527
Gcc2,601,352,712,548
Gcdh,619,561,952,1050
Gcfc2,142,168,510,655
Gcg,0,0,0,0
Gcgr,0,0,2,3
Gch1,535,438,376,333
Gchfr,14,38,18,18
Gck,6,0,1,1
Gckr,0,0,3,12
Gclc,585,482,616,669
Gclm,1429,1009,1043,896
Gcm1,0,0,0,0
Gcm2,0,0,0,0
Gcn1l1,1549,1733,2605,2436
Gcnt1,910,607,494,380
Gcnt2,452,169,161,220
Gcnt3,0,0,1,0
Gcnt4,0,0,4,6
Gcnt7,3,12,5,5
Gcsam,5,8,2,2
Gcsh,1205,1002,1242,877
Gda,5115,3385,756,752
Gdap1,1,3,2,1
Gdap10,65,42,140,157
Gdap1l1,10,19,9,2
Gdap2,517,437,583,373
Gde1,1805,1028,680,502
Gdf1,0,59,0,0
Gdf10,43,89,111,69
Gdf11,296,354,507,438
Gdf15,1047,391,120,78
Gdf2,0,0,1,2
Gdf3,136,64,4,3
Gdf5,1,0,17,15
Gdf6,0,7,8,8
Gdf7,0,5,2,4
Gdf9,12,20,22,33
Gdi1,1521,1580,5220,5337
Gdi2,15971,11311,8202,6532
Gdnf,85,97,404,306
Gdpd1,429,351,363,295
Gdpd2,4,0,23,30
Gdpd3,52,45,51,64
Gdpd4,0,0,0,0
Gdpd5,288,337,225,180
Gdpgp1,73,72,80,63
Gem,193,157,369,778
Gemin2,203,204,280,230
Gemin4,363,378,397,450
Gemin5,899,1020,1210,1229
Gemin6,237,272,229,189
Gemin6-ps,0,0,0,0
Gemin7,665,553,429,344
Gemin8,163,218,351,263
Gen1,186,204,283,209
Get4,1160,1078,1502,1551
Gfap,1,0,0,1
Gfer,695,658,483,351
Gfi1,2,0,4,5
Gfi1b,87,7,0,1
Gfm1,1243,998,1170,838
Gfm2,508,366,479,523
Gfod1,146,125,214,286
Gfod2,253,285,438,239
Gfpt1,2157,1533,2712,2523
Gfpt2,88,119,329,445
Gfra1,106,102,198,200
Gfra2,438,497,343,243
Gfra3,0,0,1,0
Gfra4,172,42,29,18
Gfral,0,0,0,0
Gfy,3,13,47,67
Gga1,1966,1493,1499,1402
Gga2,1180,964,2259,1885
Gga3,866,2310,3076,3276
Ggact,252,246,270,247
Ggct,180,225,112,120
Ggcx,306,373,816,798
Ggh,1109,621,487,327
Ggn,49,49,77,61
Ggnbp1,102,73,220,205
Ggnbp2,1273,1229,2135,1866
Ggps1,591,417,1126,1085
Ggt1,2,0,1,4
Ggt5,228,205,178,129
Ggt6,2,5,5,7
Ggt7,523,766,2765,2563
Ggta1,1881,1217,1020,884
Gh,0,0,0,1
Ghdc,450,489,439,379
Ghitm,4918,2860,3522,2638
Ghr,322,531,867,1205
Ghrh,1,19,40,19
Ghrhr,0,0,0,0
Ghrl,1,0,6,22
Ghsr,0,0,0,0
Gid4,1076,1046,1284,1095
Gid8,927,788,857,721
Gif,0,0,0,0
Gigyf1,534,786,2201,2398
Gigyf2,1243,1363,1717,1980
Gimap1,19,41,36,22
Gimap1os,10,0,1,2
Gimap3,31,50,9,16
Gimap4,118,83,160,137
Gimap5,14,1,38,16
Gimap6,118,114,216,174
Gimap7,12,34,10,3
Gimap8,29,66,71,67
Gimap9,15,26,27,34
Gimd1,0,0,0,0
Gin1,111,83,183,174
Ginm1,496,283,335,312
Gins1,253,219,147,124
Gins2,898,671,622,543
Gins3,176,170,321,198
Gins4,744,709,646,573
Gip,0,0,0,1
Gipc1,1515,1175,1530,1275
Gipc2,4,19,8,7
Gipc3,23,34,57,66
Gipr,26,71,96,72
Git1,1593,1621,2194,2179
Git2,1407,1137,1490,1376
Gja1,3901,3567,8970,8976
Gja10,0,0,0,0
Gja3,0,0,0,0
Gja4,8,31,116,108
Gja5,9,5,50,51
Gja6,1,0,4,1
Gja8,4,0,1,1
Gjb1,0,0,3,2
Gjb2,0,0,0,0
Gjb3,35,62,126,117
Gjb4,8,13,12,13
Gjb5,56,113,210,375
Gjb6,0,0,0,0
Gjc1,6,21,111,81
Gjc2,35,37,82,140
Gjc3,3,10,18,4
Gjd2,0,0,0,0
Gjd3,3,0,1,0
Gjd4,0,0,0,0
Gje1,0,0,0,1
Gk,440,469,235,249
Gk2,0,0,0,0
Gk5,298,201,789,792
Gkap1,446,331,493,450
Gkn1,1,0,2,9
Gkn2,0,0,0,0
Gkn3,0,0,0,0
Gla,3339,1455,914,557
Glb1,1738,990,1370,1201
Glb1l,103,157,720,856
Glb1l2,16,38,28,28
Glb1l3,0,0,0,0
Glcci1,211,50,256,255
Glce,556,325,757,551
Gldc,44,146,159,89
Gldn,0,0,1,1
Gldnos,0,0,0,0
Gle1,975,773,1797,1732
Glg1,3771,3026,7259,6342
Gli1,214,226,909,720
Gli2,434,434,1097,892
Gli3,2,0,23,11
Glipr1,603,424,334,197
Glipr1l1,0,0,0,0
Glipr1l2,0,0,0,0
Glipr1l3,0,0,0,0
Glipr2,1370,1303,1408,997
Glis1,140,217,246,283
Glis2,485,659,1507,1342
Glis3,312,276,557,531
Glmn,135,118,205,199
Glmp,4417,2731,2347,1948
Glns-ps1,0,0,1,0
Glo1,1267,1224,1423,1090
Glod4,841,709,539,461
Glod5,1,0,0,2
Glp1r,0,0,0,0
Glp2r,0,0,5,11
Glra1,0,0,0,0
Glra2,0,0,0,0
Glra3,0,0,0,0
Glra4,0,0,2,0
Glrb,381,316,900,927
Glrp1,9,10,14,11
Glrx,3227,1906,416,367
Glrx2,406,385,497,337
Glrx3,2642,2434,2239,1616
Glrx5,997,939,648,512
Gls,2539,2300,5327,6496
Gls2,22,160,111,108
Glt1d1,87,185,477,582
Glt28d2,11,1,32,26
Glt6d1,0,0,0,0
Glt8d1,393,308,634,692
Glt8d2,33,26,41,35
Gltp,5922,3794,1207,945
Gltpd2,0,0,0,0
Glud-ps,0,1,1,2
Glud1,5664,3745,4806,4350
Glul,14604,13395,13186,8279
Glyat,0,0,0,2
Glyatl3,1,0,0,1
Glycam1,0,0,0,0
Glyctk,17,9,23,22
Glyr1,2304,1857,3889,3722
Gm10000,0,0,0,3
Gm10010,11,24,47,48
Gm10012,10,12,5,7
Gm10013,0,0,0,0
Gm10015,0,0,0,0
Gm10020,0,0,1,2
Gm10024,0,0,0,0
Gm10025,2,1,3,1
Gm10029,0,0,1,0
Gm10030,2,0,3,1
Gm10031,4,0,11,35
Gm10032,0,0,0,0
Gm10033,104,104,393,425
Gm10036,1,1,3,0
Gm10037,8,7,14,15
Gm10038,0,0,0,1
Gm10039,0,0,0,0
Gm10040,190,242,959,775
Gm10042,0,0,0,0
Gm10043,0,0,0,0
Gm10044,2,0,27,16
Gm10045,4,1,3,0
Gm10046,0,0,5,3
Gm10048,2,3,3,3
Gm10051,1,0,0,0
Gm10052,0,0,0,0
Gm10053,1227,723,583,437
Gm10054,0,3,2,1
Gm10057,0,0,0,0
Gm10058,0,0,0,0
Gm10059,0,0,0,0
Gm10060,0,0,0,0
Gm10061,0,0,0,0
Gm10062,0,32,0,0
Gm10064,0,0,0,0
Gm10065,0,0,0,0
Gm10067,0,0,0,0
Gm10069,32,21,48,31
Gm10073,1,0,1,0
Gm10074,0,0,0,0
Gm10075,0,0,4,0
Gm10076,2,1,2,0
Gm10080,0,1,1,0
Gm10086,0,0,0,0
Gm10087,0,0,0,0
Gm10088,0,0,0,0
Gm10092,0,0,0,0
Gm10093,1,6,2,0
Gm10095,0,0,0,0
Gm10096,0,0,0,0
Gm10097,1,0,1,0
Gm10100,0,0,0,0
Gm10101,1,8,16,21
Gm10105,0,0,0,0
Gm10108,0,0,42,0
Gm10109,2,0,0,3
Gm10110,60,75,57,55
Gm10112,0,0,0,0
Gm10113,0,0,0,0
Gm10115,0,0,0,0
Gm10118,0,0,0,0
Gm10120,0,0,0,0
Gm10123,8767,5993,4861,3402
Gm10125,63,105,222,213
Gm10126,0,0,0,1
Gm10128,0,0,0,0
Gm10129,0,0,0,0
Gm10130,2,0,3,5
Gm10131,690,586,325,303
Gm10132,2,0,2,0
Gm10134,32,35,22,23
Gm10135,0,0,0,0
Gm10136,1,3,2,3
Gm10138,56,58,71,62
Gm10139,0,0,0,0
Gm10142,0,0,0,0
Gm10143,2,2,29,25
Gm10145,2,0,0,1
Gm10146,170,114,250,113
Gm10147,0,0,0,0
Gm10152,0,0,0,0
Gm10153,0,0,0,0
Gm10154,0,0,0,0
Gm10155,2,0,0,0
Gm10156,0,0,2,0
Gm10157,0,0,0,0
Gm10160,0,0,0,0
Gm10161,0,0,0,0
Gm10163,97,116,73,29
Gm10165,0,0,0,0
Gm10167,2,1,3,0
Gm10169,0,0,0,0
Gm10171,0,0,0,0
Gm10172,0,0,0,0
Gm10175,4511,3564,2977,2214
Gm10176,0,0,0,0
Gm10177,1417,765,1137,814
Gm10179,0,0,0,0
Gm10180,0,0,0,0
Gm10181,0,0,0,0
Gm10182,0,0,0,0
Gm10184,6,0,0,0
Gm10188,0,0,0,0
Gm10190,0,0,0,0
Gm10192,0,0,0,0
Gm10193,0,0,0,0
Gm10197,0,0,0,0
Gm10198,0,0,0,0
Gm10203,0,0,0,0
Gm10205,0,0,0,0
Gm10209,2,0,10,2
Gm10212,0,0,0,0
Gm10217,0,0,0,0
Gm10220,0,0,0,0
Gm10221,0,134,0,0
Gm10222,0,0,0,0
Gm10224,0,1,3,0
Gm10226,2,0,4,8
Gm10228,0,0,0,0
Gm10229,0,0,0,0
Gm10230,0,0,0,0
Gm10231,0,0,0,0
Gm10232,0,0,0,0
Gm10233,0,0,0,0
Gm10234,0,0,0,0
Gm10237,0,0,0,0
Gm10238,0,0,0,0
Gm10240,0,0,0,0
Gm10241,0,0,0,0
Gm10242,0,0,0,0
Gm10243,3,1,0,1
Gm10244,4,0,0,2
Gm10247,2,0,3,0
Gm10248,0,0,0,0
Gm10250,4,7,0,1
Gm10251,2,0,4,1
Gm10252,50,24,136,127
Gm10253,0,0,5,0
Gm10254,0,2,0,0
Gm10256,0,0,0,0
Gm10257,0,0,0,0
Gm10258,0,0,0,0
Gm10259,0,0,0,0
Gm10260,12,5,7,7
Gm10263,0,0,1,0
Gm10264,0,0,0,0
Gm10267,0,0,0,0
Gm10268,0,0,18,19
Gm10269,1,1,0,0
Gm10271,0,0,0,0
Gm10272,0,0,0,0
Gm10273,2,0,0,0
Gm10275,13631,11084,9860,7280
Gm10277,7,52,2,5
Gm10280,0,0,0,0
Gm10282,534,295,482,277
Gm10283,0,0,0,0
Gm10284,0,0,2,6
Gm10286,1,5,1,0
Gm10287,0,0,0,0
Gm10288,7,0,0,0
Gm10290,0,0,0,0
Gm10291,2,0,15,7
Gm10292,0,0,0,0
Gm10293,3,10,9,4
Gm10295,0,0,0,0
Gm10297,47,0,0,25
Gm10298,0,0,0,0
Gm10300,9,10,8,5
Gm10302,0,0,0,0
Gm10305,0,0,1,3
Gm10306,3,0,1,0
Gm10307,0,0,0,0
Gm10308,0,0,0,0
Gm10309,0,0,3,4
Gm10310,5,31,18,10
Gm10312,0,0,0,0
Gm10313,2,0,1,0
Gm10318,0,0,0,0
Gm10319,0,0,0,0
Gm10320,1,0,1,1
Gm10322,0,0,0,0
Gm10323,0,0,0,0
Gm10324,0,0,0,0
Gm10327,5,5,13,3
Gm10330,1,0,0,0
Gm10334,0,0,0,0
Gm10335,20,6,0,2
Gm10337,0,0,0,0
Gm10338,0,0,0,0
Gm10339,5,1,0,9
Gm10340,0,0,1,0
Gm10343,1,10,3,4
Gm10344,0,0,2,2
Gm10351,0,0,0,0
Gm10352,0,0,0,0
Gm10353,5,5,13,6
Gm10354,0,0,0,1
Gm10355,0,0,0,0
Gm10356,0,0,0,0
Gm10357,0,0,3,0
Gm10358,12,8,5,2
Gm10359,0,0,0,0
Gm10360,0,0,0,0
Gm10362,0,2,0,0
Gm10364,4,0,4,4
Gm10366,2,0,19,17
Gm10369,6,7,16,6
