gene,IRRP1,IRRP2,IRRP3,RP1,RP2,RP3,V1,V2,V3
ENSMUSG00000102660,0,2,3,3,9,3,5,8,6
ENSMUSG00000102661,0,0,0,0,0,0,0,0,0
ENSMUSG00000102662,0,0,2,1,0,1,2,0,0
ENSMUSG00000102663,0,0,0,0,0,0,0,0,0
ENSMUSG00000102664,3,8,5,1,5,5,0,2,3
ENSMUSG00000102665,0,0,0,0,2,2,2,0,2
ENSMUSG00000102666,0,0,0,0,0,0,0,0,0
ENSMUSG00000102667,0,0,0,0,0,0,0,0,0
ENSMUSG00000102668,0,0,0,0,0,0,0,0,0
ENSMUSG00000102670,2,3,1,0,1,0,0,0,1
ENSMUSG00000102672,19,43,40,57,73,37,15,28,21
ENSMUSG00000102673,0,4,6,5,0,7,2,3,2
ENSMUSG00000102674,0,0,0,0,0,0,0,0,0
ENSMUSG00000102676,0,0,0,0,2,0,0,0,0
ENSMUSG00000102677,0,0,0,0,0,0,0,0,0
ENSMUSG00000102678,0,0,0,0,0,0,0,0,0
ENSMUSG00000102679,0,0,0,2,0,8,0,0,0
ENSMUSG00000102680,0,0,2,1,0,0,1,0,0
ENSMUSG00000102681,0,0,0,0,0,0,0,0,0
ENSMUSG00000102682,0,0,0,0,0,0,0,0,0
ENSMUSG00000102683,120,54,53,75,34,73,0,88,52
ENSMUSG00000102684,0,0,0,0,0,0,0,0,0
ENSMUSG00000102685,1,8,14,13,19,14,13,11,9
ENSMUSG00000102686,0,0,0,0,0,0,0,0,0
ENSMUSG00000102687,0,0,0,0,0,0,0,0,0
ENSMUSG00000102688,0,0,0,0,0,0,0,0,0
ENSMUSG00000102689,0,0,0,0,0,0,0,0,0
ENSMUSG00000102690,0,4,2,13,9,8,5,7,2
ENSMUSG00000102691,6,12,9,8,3,10,5,10,9
ENSMUSG00000102692,12,106,95,160,116,164,31,137,76
ENSMUSG00000102693,0,0,0,0,0,0,0,2,0
ENSMUSG00000102694,0,1,2,0,3,1,1,0,1
ENSMUSG00000102696,0,0,0,0,0,0,0,0,0
ENSMUSG00000102697,0,193,197,31,91,51,118,128,116
ENSMUSG00000102698,0,1,0,0,0,0,0,0,0
ENSMUSG00000102699,0,0,0,0,0,0,0,0,0
ENSMUSG00000102700,64,199,221,415,336,426,318,222,241
ENSMUSG00000102701,0,0,0,0,0,0,0,0,0
ENSMUSG00000102702,0,0,0,0,0,0,0,0,0
ENSMUSG00000102703,0,0,0,10,0,9,2,1,5
ENSMUSG00000102704,2,5,2,1,3,5,1,3,9
ENSMUSG00000102705,2,5,15,9,7,7,0,17,10
ENSMUSG00000102706,0,0,0,0,0,0,0,0,0
ENSMUSG00000102707,0,0,0,0,0,0,0,0,0
ENSMUSG00000102709,0,0,0,0,0,0,1,0,0
ENSMUSG00000102710,0,0,0,0,0,0,0,0,0
ENSMUSG00000102712,0,142,165,133,244,239,77,428,143
ENSMUSG00000102713,0,3,1,3,0,5,0,4,2
ENSMUSG00000102714,1,4,0,0,1,0,2,0,0
ENSMUSG00000102715,0,0,3,3,3,4,0,4,4
ENSMUSG00000102716,0,0,0,0,0,0,0,0,0
ENSMUSG00000102717,2,6,1,1,0,0,0,1,0
ENSMUSG00000102718,1,7,10,8,8,1,1,4,9
ENSMUSG00000102719,11,7,15,11,10,8,1,8,10
ENSMUSG00000102721,0,0,0,0,0,0,0,0,0
ENSMUSG00000102722,0,5,0,0,1,0,0,0,1
ENSMUSG00000102723,0,0,0,0,0,0,0,0,0
ENSMUSG00000102725,0,0,0,0,0,0,0,0,0
ENSMUSG00000102726,0,0,0,0,0,0,0,0,0
ENSMUSG00000102728,0,0,0,0,0,0,0,0,0
ENSMUSG00000102729,0,0,0,0,0,0,0,0,0
ENSMUSG00000102730,0,0,0,0,0,0,0,0,0
ENSMUSG00000102731,0,0,0,0,0,0,0,0,0
ENSMUSG00000102732,0,0,0,0,1,0,1,0,0
ENSMUSG00000102733,0,1,0,0,0,0,0,0,2
ENSMUSG00000102734,0,0,0,0,0,0,0,0,0
ENSMUSG00000102735,0,0,0,0,0,0,0,0,0
ENSMUSG00000102737,2,3,2,0,0,4,0,0,7
ENSMUSG00000102738,0,0,0,0,0,0,0,0,0
ENSMUSG00000102739,0,0,0,0,0,0,0,0,0
ENSMUSG00000102740,0,0,0,0,0,0,0,0,0
ENSMUSG00000102741,0,0,0,0,0,0,0,0,0
ENSMUSG00000102742,0,435,440,390,663,478,609,677,542
ENSMUSG00000102743,0,0,0,0,0,0,0,0,0
ENSMUSG00000102744,0,0,0,0,0,0,0,0,0
ENSMUSG00000102745,4,2,2,0,4,3,0,2,1
ENSMUSG00000102746,10,13,11,2,21,8,6,12,6
ENSMUSG00000102747,0,0,0,0,0,0,0,0,0
ENSMUSG00000102748,0,37,66,13,45,25,32,54,44
ENSMUSG00000102749,0,0,0,0,0,0,0,0,0
ENSMUSG00000102750,0,0,0,0,0,0,0,0,0
ENSMUSG00000102751,0,0,0,0,0,0,0,0,0
ENSMUSG00000102752,328,570,530,615,765,614,459,1072,771
ENSMUSG00000102753,0,0,0,0,0,0,0,0,0
ENSMUSG00000102754,0,0,0,0,0,0,0,0,0
ENSMUSG00000102755,0,0,0,0,0,0,0,0,0
ENSMUSG00000102756,0,0,0,0,0,0,0,0,0
ENSMUSG00000102757,0,0,0,0,0,0,0,0,0
ENSMUSG00000102758,0,0,0,0,0,0,0,0,0
ENSMUSG00000102759,0,6,4,5,2,3,1,7,2
ENSMUSG00000102760,23,10,20,20,23,17,6,18,15
ENSMUSG00000102761,0,0,0,0,0,0,0,0,0
ENSMUSG00000102762,0,2,1,2,1,4,0,9,6
ENSMUSG00000102763,0,0,0,0,0,1,0,0,0
ENSMUSG00000102764,0,8,2,1,3,4,0,0,2
ENSMUSG00000102765,0,0,0,0,0,0,0,0,0
ENSMUSG00000102766,0,0,0,0,0,0,0,0,0
ENSMUSG00000102768,0,0,0,0,0,0,0,0,0
ENSMUSG00000102769,0,0,0,0,0,0,0,0,0
ENSMUSG00000102770,0,0,0,0,0,0,0,0,0
ENSMUSG00000102771,0,0,0,0,0,0,0,0,0
ENSMUSG00000102772,0,0,0,0,0,0,0,0,0
ENSMUSG00000102773,0,0,0,0,0,0,0,0,0
ENSMUSG00000102774,0,0,0,0,0,0,0,0,0
ENSMUSG00000102775,0,2,9,10,0,4,0,0,4
ENSMUSG00000102776,0,2,7,16,8,7,3,17,7
ENSMUSG00000102777,0,0,0,0,0,0,0,0,0
ENSMUSG00000102778,0,0,0,0,0,0,0,0,0
ENSMUSG00000102779,0,0,0,0,0,0,0,0,0
ENSMUSG00000102780,0,30,36,63,67,101,4,86,31
ENSMUSG00000102782,129,601,679,636,1364,818,542,1448,1057
ENSMUSG00000102783,0,0,0,0,0,0,0,0,0
ENSMUSG00000102784,3,0,3,2,0,8,0,1,0
ENSMUSG00000102785,0,0,0,0,0,0,0,0,0
ENSMUSG00000102786,0,0,2,0,0,0,0,0,0
ENSMUSG00000102787,0,0,0,0,0,0,0,0,0
ENSMUSG00000102788,0,0,0,0,0,0,0,0,0
ENSMUSG00000102789,0,0,0,0,0,0,0,0,0
ENSMUSG00000102790,0,0,0,0,0,0,0,0,0
ENSMUSG00000102791,0,0,0,0,0,0,0,0,0
ENSMUSG00000102792,0,0,0,0,0,0,0,0,0
ENSMUSG00000102793,0,0,0,0,0,0,0,0,0
ENSMUSG00000102794,0,0,0,1,0,0,0,0,0
ENSMUSG00000102795,0,0,0,0,0,0,0,0,0
ENSMUSG00000102796,0,0,0,0,0,0,0,0,0
ENSMUSG00000102797,20,0,4,0,0,0,0,0,0
ENSMUSG00000102799,0,0,0,0,0,0,0,0,0
ENSMUSG00000102800,0,0,0,0,0,0,0,0,0
ENSMUSG00000102801,0,0,0,0,0,0,0,0,0
ENSMUSG00000102802,0,0,0,0,0,0,0,0,0
ENSMUSG00000102803,0,0,0,0,0,0,0,0,0
ENSMUSG00000102804,0,0,0,0,0,0,0,0,0
ENSMUSG00000102805,0,26,31,13,124,9,16,13,3
ENSMUSG00000102806,0,0,0,0,0,0,0,0,0
ENSMUSG00000102807,0,0,0,0,0,0,0,0,0
ENSMUSG00000102808,0,0,0,0,0,0,0,0,0
ENSMUSG00000102809,0,0,0,0,0,0,0,0,0
ENSMUSG00000102810,0,0,0,0,0,0,0,0,0
ENSMUSG00000102813,11,7,24,19,18,20,12,15,15
ENSMUSG00000102814,0,0,0,0,0,0,0,0,0
ENSMUSG00000102815,7,2,3,0,1,9,1,0,0
ENSMUSG00000102816,0,0,0,0,0,0,0,0,0
ENSMUSG00000102817,0,0,2,1,0,6,0,2,0
ENSMUSG00000102818,0,0,0,0,0,0,0,0,0
ENSMUSG00000102819,0,0,0,0,0,0,0,0,0
ENSMUSG00000102820,0,0,0,0,0,0,0,0,0
ENSMUSG00000102821,0,0,0,0,0,0,0,0,0
ENSMUSG00000102822,0,0,0,0,0,0,0,0,0
ENSMUSG00000102824,0,0,0,0,58,0,0,0,0
ENSMUSG00000102825,0,0,0,0,0,1,0,0,0
ENSMUSG00000102826,0,0,0,0,0,0,0,0,0
ENSMUSG00000102827,1,1,2,0,0,0,0,1,0
ENSMUSG00000102828,0,6,0,0,0,0,0,0,0
ENSMUSG00000102830,0,0,6,0,2,0,2,0,0
ENSMUSG00000102831,0,0,0,0,0,0,0,0,0
ENSMUSG00000102832,0,0,0,0,0,0,0,0,0
ENSMUSG00000102833,0,1,1,3,1,6,2,0,0
ENSMUSG00000102834,0,0,0,0,0,0,0,0,0
ENSMUSG00000102835,0,0,0,0,0,0,0,0,0
ENSMUSG00000102836,0,0,0,0,0,0,0,0,0
ENSMUSG00000102837,0,0,0,0,0,0,0,0,0
ENSMUSG00000102838,0,0,0,0,0,0,0,0,0
ENSMUSG00000102839,120,54,53,75,34,73,0,88,52
ENSMUSG00000102840,41,32,26,19,37,23,25,38,41
ENSMUSG00000102841,0,0,0,0,0,0,0,0,0
ENSMUSG00000102842,0,0,0,0,0,0,0,0,0
ENSMUSG00000102844,13,4,5,6,1,2,0,3,6
ENSMUSG00000102845,0,0,0,0,0,0,0,0,0
ENSMUSG00000102846,0,0,0,0,0,0,0,0,0
ENSMUSG00000102847,0,0,0,0,0,0,0,0,0
ENSMUSG00000102848,0,0,0,0,0,0,0,0,0
ENSMUSG00000102849,0,0,0,0,0,0,0,0,0
ENSMUSG00000102850,0,0,0,0,0,0,0,0,0
ENSMUSG00000102851,0,0,0,0,0,0,0,0,0
ENSMUSG00000102852,0,0,0,0,2,0,0,0,0
ENSMUSG00000102853,0,0,0,0,0,0,0,0,0
ENSMUSG00000102854,0,10,10,10,10,6,0,10,12
ENSMUSG00000102855,0,0,0,0,0,0,0,0,0
ENSMUSG00000102856,0,4,5,2,1,4,1,2,5
ENSMUSG00000102857,0,0,0,0,0,0,0,0,0
ENSMUSG00000102858,68,187,223,236,277,249,84,219,139
ENSMUSG00000102859,0,0,0,0,0,0,0,0,0
ENSMUSG00000102860,0,0,0,0,0,0,0,0,0
ENSMUSG00000102861,4,15,25,38,60,28,15,48,25
ENSMUSG00000102862,0,0,0,0,0,0,1,0,0
ENSMUSG00000102863,4,4,5,24,4,14,4,22,4
ENSMUSG00000102864,0,0,0,0,0,0,0,0,0
ENSMUSG00000102865,0,0,0,0,0,0,0,0,0
ENSMUSG00000102866,0,0,0,0,0,0,0,0,0
ENSMUSG00000102867,0,0,0,0,0,0,0,0,0
ENSMUSG00000102868,5,1,5,2,3,3,0,3,0
ENSMUSG00000102869,3970,5260,5778,6995,6971,7194,4410,6967,5565
ENSMUSG00000102870,0,0,0,0,0,0,0,0,0
ENSMUSG00000102871,0,0,0,0,0,0,0,0,0
ENSMUSG00000102872,0,1,0,0,2,0,0,2,0
ENSMUSG00000102874,0,1,0,0,0,0,0,0,0
ENSMUSG00000102875,2,10,4,3,9,8,2,10,1
ENSMUSG00000102876,0,0,0,0,0,0,0,0,0
ENSMUSG00000102877,0,0,0,0,0,0,0,0,0
ENSMUSG00000102878,0,0,0,0,0,0,0,0,0
ENSMUSG00000102879,0,0,0,0,0,0,0,0,0
ENSMUSG00000102880,0,0,0,0,0,0,0,0,0
ENSMUSG00000102881,0,1,12,4,2,0,0,4,2
ENSMUSG00000102882,0,19,10,34,27,18,3,19,9
ENSMUSG00000102883,0,0,0,0,0,0,0,0,0
ENSMUSG00000102884,0,0,0,0,0,0,0,0,0
ENSMUSG00000102885,0,0,0,0,0,0,0,0,0
ENSMUSG00000102886,0,0,0,0,0,0,0,0,0
ENSMUSG00000102887,0,0,0,0,0,0,0,0,0
ENSMUSG00000102888,0,0,0,0,0,0,0,0,0
ENSMUSG00000102889,1,49,144,72,0,159,98,312,144
ENSMUSG00000102890,0,0,0,0,0,0,0,0,0
ENSMUSG00000102891,0,0,0,0,0,0,0,0,0
ENSMUSG00000102892,0,0,2,0,1,1,0,0,2
ENSMUSG00000102893,0,6,0,7,1,3,1,2,2
ENSMUSG00000102894,0,0,0,0,0,0,0,0,0
ENSMUSG00000102895,0,0,0,0,0,3,0,0,2
ENSMUSG00000102896,0,0,0,0,0,0,0,0,0
ENSMUSG00000102897,0,0,0,0,0,0,0,0,0
ENSMUSG00000102899,0,0,1,1,4,0,0,4,0
ENSMUSG00000102900,0,0,0,0,0,1,0,0,0
ENSMUSG00000102901,0,0,0,0,0,0,0,0,0
ENSMUSG00000102902,0,0,0,0,0,0,0,0,0
ENSMUSG00000102903,0,0,0,0,0,0,0,0,0
ENSMUSG00000102904,0,0,0,0,0,0,0,0,0
ENSMUSG00000102905,0,0,0,0,0,0,0,0,0
ENSMUSG00000102906,0,0,0,0,0,0,0,0,0
ENSMUSG00000102907,0,0,0,0,0,0,0,0,0
ENSMUSG00000102908,0,0,0,0,0,0,0,1,0
ENSMUSG00000102909,0,0,2,0,0,1,0,0,2
ENSMUSG00000102910,0,0,0,0,0,0,0,0,0
ENSMUSG00000102911,0,0,0,0,0,0,0,0,0
ENSMUSG00000102912,0,14,15,11,14,14,10,6,4
ENSMUSG00000102913,0,0,0,0,0,0,0,0,0
ENSMUSG00000102914,0,0,0,0,0,0,0,0,0
ENSMUSG00000102915,0,0,1,0,0,0,0,0,0
ENSMUSG00000102916,0,0,0,0,0,0,0,0,0
ENSMUSG00000102917,179,219,241,287,315,267,177,317,214
ENSMUSG00000102918,30,1918,1912,1366,2858,1809,1966,2523,2155
ENSMUSG00000102919,0,4,2,0,2,0,1,2,0
ENSMUSG00000102920,0,0,0,3,0,0,0,2,2
ENSMUSG00000102921,0,0,0,0,0,0,0,0,0
ENSMUSG00000102922,0,0,0,0,0,0,0,0,0
ENSMUSG00000102923,0,0,0,0,0,0,2,0,3
ENSMUSG00000102925,0,4,1,3,3,2,0,5,2
ENSMUSG00000102926,0,0,0,0,0,1,0,0,0
ENSMUSG00000102927,2,2,1,12,4,0,2,0,5
ENSMUSG00000102928,0,0,0,0,0,0,0,0,0
ENSMUSG00000102929,0,6,4,6,15,22,5,25,10
ENSMUSG00000102930,0,0,1,0,0,1,2,0,0
ENSMUSG00000102931,0,3,0,1,9,5,1,4,0
ENSMUSG00000102932,0,0,0,0,0,0,0,0,0
ENSMUSG00000102933,0,0,0,0,0,0,0,0,0
ENSMUSG00000102934,0,0,0,0,0,0,0,0,0
ENSMUSG00000102935,0,5,1,5,13,5,2,2,2
ENSMUSG00000102936,0,0,0,0,0,0,0,0,0
ENSMUSG00000102937,0,0,0,0,0,0,0,0,0
ENSMUSG00000102939,0,2,1,0,0,0,3,0,1
ENSMUSG00000102940,0,0,0,0,0,0,0,0,0
ENSMUSG00000102941,0,0,0,0,0,0,0,0,0
ENSMUSG00000102942,0,0,0,0,0,0,0,0,0
ENSMUSG00000102943,0,0,1,0,2,0,0,0,0
ENSMUSG00000102945,0,0,0,0,0,0,0,0,0
ENSMUSG00000102946,0,0,0,0,2,0,0,0,0
ENSMUSG00000102948,0,0,0,0,0,0,0,0,0
ENSMUSG00000102949,0,0,0,0,0,0,0,0,0
ENSMUSG00000102950,0,0,2,0,0,0,1,1,0
ENSMUSG00000102951,0,0,0,0,0,0,0,0,0
ENSMUSG00000102952,0,0,0,0,0,0,0,0,0
ENSMUSG00000102953,0,9,1,1,1,4,3,2,8
ENSMUSG00000102955,0,0,0,0,0,0,0,0,0
ENSMUSG00000102956,0,0,0,0,0,0,0,0,0
ENSMUSG00000102957,0,0,0,0,0,0,0,0,0
ENSMUSG00000102958,0,0,0,0,0,0,0,0,0
ENSMUSG00000102959,0,0,0,0,0,0,0,0,0
ENSMUSG00000102960,16,13,41,22,55,60,10,36,22
ENSMUSG00000102961,121,0,14,0,0,16,10,0,0
ENSMUSG00000102962,0,0,0,0,0,0,0,0,0
ENSMUSG00000102963,0,0,0,0,0,0,0,0,0
ENSMUSG00000102964,14,14,17,7,21,16,5,12,16
ENSMUSG00000102965,0,0,0,0,0,0,0,0,0
ENSMUSG00000102966,0,0,0,0,0,0,0,0,0
ENSMUSG00000102967,0,0,0,0,0,0,3,0,0
ENSMUSG00000102968,0,0,0,0,0,0,0,0,0
ENSMUSG00000102969,0,0,0,0,0,0,0,0,0
ENSMUSG00000102970,0,2,2,1,0,1,0,0,4
ENSMUSG00000102971,0,0,0,1,1,1,0,0,0
ENSMUSG00000102972,0,0,0,0,0,0,0,0,0
ENSMUSG00000102973,0,0,0,0,0,0,0,0,0
ENSMUSG00000102975,0,1,2,0,6,1,0,0,3
ENSMUSG00000102976,385,1416,1844,2104,2712,2017,1288,3167,2205
ENSMUSG00000102977,0,0,0,0,0,0,0,0,0
ENSMUSG00000102979,0,0,0,0,2,3,0,0,0
ENSMUSG00000102980,0,0,0,0,0,0,0,0,0
ENSMUSG00000102981,0,0,0,0,0,0,0,0,0
ENSMUSG00000102982,30,23,10,29,17,21,9,29,14
ENSMUSG00000102983,0,0,0,0,5,0,0,2,0
ENSMUSG00000102984,0,0,0,0,0,0,0,2,0
ENSMUSG00000102985,0,3,1,3,5,1,0,0,1
ENSMUSG00000102986,0,0,0,0,0,0,0,0,0
ENSMUSG00000102987,0,0,0,0,0,0,0,0,0
ENSMUSG00000102988,0,0,0,0,0,0,0,0,0
ENSMUSG00000102989,0,1,0,0,8,1,0,0,0
ENSMUSG00000102990,0,0,0,0,0,0,0,0,0
ENSMUSG00000102991,0,0,0,0,0,0,0,0,0
ENSMUSG00000102992,0,0,0,0,0,0,0,0,0
ENSMUSG00000102993,0,0,0,0,0,0,0,0,0
ENSMUSG00000102994,0,2,0,3,4,9,0,0,0
ENSMUSG00000102995,0,0,0,0,0,0,0,0,0
ENSMUSG00000102997,0,1,0,0,0,0,0,0,0
ENSMUSG00000102998,0,0,0,0,0,0,0,0,0
ENSMUSG00000102999,0,0,0,0,0,0,0,0,0
ENSMUSG00000103000,5,1,3,4,2,2,1,3,2
ENSMUSG00000103001,0,0,0,0,0,0,0,0,1
ENSMUSG00000103002,0,0,0,0,0,0,0,0,0
ENSMUSG00000103003,0,0,0,0,0,0,0,0,0
ENSMUSG00000103004,0,0,0,0,0,0,0,0,0
ENSMUSG00000103005,0,0,0,0,0,0,0,0,0
ENSMUSG00000103006,0,6,3,3,1,8,4,9,0
ENSMUSG00000103007,0,0,0,0,0,0,0,0,0
ENSMUSG00000103008,0,0,0,0,0,0,0,0,0
ENSMUSG00000103009,86,88,90,61,60,61,126,82,50
ENSMUSG00000103010,0,0,0,0,0,0,0,0,0
ENSMUSG00000103011,0,3,3,0,3,3,1,6,2
ENSMUSG00000103012,0,0,2,3,0,0,0,0,0
ENSMUSG00000103013,2,2,3,1,8,0,4,5,0
ENSMUSG00000103015,0,0,0,0,0,1,1,0,0
ENSMUSG00000103016,0,0,0,0,0,0,0,0,0
ENSMUSG00000103017,0,0,0,0,0,0,0,0,0
ENSMUSG00000103018,0,0,0,0,0,0,0,0,0
ENSMUSG00000103020,0,0,0,0,0,0,0,0,0
ENSMUSG00000103021,0,0,0,0,0,0,0,0,0
ENSMUSG00000103023,0,0,0,0,0,0,0,0,0
ENSMUSG00000103024,0,7,3,10,12,23,1,8,1
ENSMUSG00000103025,0,0,0,0,0,0,0,0,0
ENSMUSG00000103026,0,0,0,0,0,0,0,0,0
ENSMUSG00000103027,0,0,0,0,0,0,0,1,0
ENSMUSG00000103028,0,0,0,0,0,0,0,0,0
ENSMUSG00000103029,0,0,0,0,0,0,0,0,0
ENSMUSG00000103030,0,3,0,0,3,1,3,0,5
ENSMUSG00000103031,0,0,0,0,0,0,0,0,0
ENSMUSG00000103032,0,2,0,12,0,0,0,0,0
ENSMUSG00000103033,0,0,0,0,0,0,0,0,0
ENSMUSG00000103034,2,2,8,6,0,17,14,10,6
ENSMUSG00000103035,0,0,0,0,0,0,0,0,0
ENSMUSG00000103037,11,522,499,285,736,380,606,495,489
ENSMUSG00000103038,0,0,1,1,0,1,0,0,0
ENSMUSG00000103039,1,17,30,35,36,39,11,22,15
ENSMUSG00000103041,22,97,112,100,212,135,57,130,82
ENSMUSG00000103042,0,0,0,0,0,0,0,0,0
ENSMUSG00000103043,0,0,0,0,0,0,0,0,0
ENSMUSG00000103044,0,1,0,0,0,0,0,0,0
ENSMUSG00000103045,0,0,0,0,0,0,0,0,0
ENSMUSG00000103046,0,18,36,31,55,19,41,47,38
ENSMUSG00000103047,0,12,10,23,8,19,4,2,0
ENSMUSG00000103049,0,4,0,0,3,0,0,0,0
ENSMUSG00000103050,0,0,0,0,0,0,0,0,0
ENSMUSG00000103051,0,0,0,0,0,0,0,0,0
ENSMUSG00000103052,0,0,0,0,0,0,0,0,0
ENSMUSG00000103053,1,17,15,22,21,18,13,29,9
ENSMUSG00000103054,0,0,0,0,0,0,0,0,0
ENSMUSG00000103055,0,0,0,0,0,0,0,0,0
ENSMUSG00000103056,0,0,0,0,0,0,0,0,0
ENSMUSG00000103058,0,0,0,0,0,0,0,0,0
ENSMUSG00000103059,0,0,0,0,0,1,0,0,0
ENSMUSG00000103060,0,0,0,0,0,0,0,0,0
ENSMUSG00000103061,0,0,0,0,4,0,1,3,0
ENSMUSG00000103062,0,0,6,1,4,0,0,0,3
ENSMUSG00000103063,0,0,0,0,0,0,0,0,0
ENSMUSG00000103064,0,0,0,0,0,0,0,0,0
ENSMUSG00000103065,0,2,3,5,2,3,1,8,6
ENSMUSG00000103066,0,0,0,0,0,0,0,0,0
ENSMUSG00000103067,0,0,0,0,0,0,0,0,0
ENSMUSG00000103069,0,0,0,0,0,0,0,0,0
ENSMUSG00000103070,11,45,39,49,49,30,8,23,27
ENSMUSG00000103071,71,120,114,103,123,115,72,130,79
ENSMUSG00000103072,0,1,0,3,3,6,0,0,2
ENSMUSG00000103073,0,0,0,0,0,0,0,0,0
ENSMUSG00000103074,0,0,0,0,0,0,0,0,0
ENSMUSG00000103075,0,0,0,2,0,0,0,0,0
ENSMUSG00000103076,0,3,11,2,11,8,1,18,7
ENSMUSG00000103077,0,0,0,0,0,0,0,0,0
ENSMUSG00000103078,0,0,0,0,0,0,0,0,0
ENSMUSG00000103079,0,0,0,0,0,0,0,0,0
ENSMUSG00000103080,0,0,0,0,0,0,0,0,0
ENSMUSG00000103081,0,62,33,1,25,16,7,19,37
ENSMUSG00000103082,0,0,0,0,0,0,0,0,0
ENSMUSG00000103083,0,0,0,4,4,3,0,0,0
ENSMUSG00000103084,0,0,0,0,0,0,0,0,0
ENSMUSG00000103085,16,10,6,7,16,19,13,8,6
ENSMUSG00000103086,0,0,0,0,0,0,0,0,0
ENSMUSG00000103087,0,0,0,0,0,1,0,0,6
ENSMUSG00000103088,0,36,21,22,20,17,9,7,22
ENSMUSG00000103089,0,0,0,1,1,3,0,1,0
ENSMUSG00000103090,0,0,0,0,0,0,0,0,0
ENSMUSG00000103091,0,0,0,0,0,0,0,0,0
ENSMUSG00000103092,0,0,0,0,0,0,0,0,0
ENSMUSG00000103094,1,1,2,1,0,3,0,7,1
ENSMUSG00000103095,0,0,0,0,0,0,0,0,0
ENSMUSG00000103096,0,0,0,0,0,0,0,1,0
ENSMUSG00000103097,0,0,0,0,0,0,0,0,0
ENSMUSG00000103098,0,0,0,0,0,1,0,0,2
ENSMUSG00000103099,0,0,0,0,0,0,0,0,0
ENSMUSG00000103100,0,0,0,0,0,0,0,0,0
ENSMUSG00000103101,1,0,0,0,0,1,0,1,5
ENSMUSG00000103102,0,0,0,0,0,0,0,2,0
ENSMUSG00000103103,0,2,10,7,16,6,21,3,1
ENSMUSG00000103105,0,0,0,0,0,0,0,0,0
ENSMUSG00000103106,0,0,0,0,0,0,0,0,0
ENSMUSG00000103107,0,0,0,0,0,0,0,0,0
ENSMUSG00000103108,0,0,0,0,0,0,0,0,0
ENSMUSG00000103110,0,0,0,0,0,0,0,0,0
ENSMUSG00000103111,0,0,0,0,0,0,0,0,0
ENSMUSG00000103112,0,0,0,0,0,0,0,0,0
ENSMUSG00000103113,0,0,0,0,0,0,0,0,0
ENSMUSG00000103114,0,0,0,2,3,4,0,0,0
ENSMUSG00000103115,19,24,34,65,55,78,21,46,26
ENSMUSG00000103116,0,1,5,2,12,8,6,14,11
ENSMUSG00000103118,0,0,0,0,0,0,0,0,0
ENSMUSG00000103119,1,0,3,0,0,0,1,0,1
ENSMUSG00000103120,0,0,0,0,0,0,0,0,0
ENSMUSG00000103121,0,0,0,0,0,0,0,0,0
ENSMUSG00000103122,0,0,4,3,0,2,0,2,1
ENSMUSG00000103123,0,0,0,0,0,0,0,0,2
ENSMUSG00000103124,0,0,0,0,0,0,0,0,0
ENSMUSG00000103125,0,0,0,0,0,0,0,0,0
ENSMUSG00000103126,0,0,3,0,2,1,0,0,0
ENSMUSG00000103127,0,0,0,0,0,0,0,0,0
ENSMUSG00000103129,0,0,0,0,0,0,0,0,0
ENSMUSG00000103130,0,0,0,0,0,0,0,0,0
ENSMUSG00000103131,0,0,0,0,0,2,0,0,0
ENSMUSG00000103132,0,6,0,3,0,2,0,0,0
ENSMUSG00000103133,0,13,15,21,23,26,6,15,14
ENSMUSG00000103135,1,3,1,4,9,5,2,3,2
ENSMUSG00000103136,0,0,0,0,0,0,0,0,0
ENSMUSG00000103137,0,0,0,0,0,0,0,0,0
ENSMUSG00000103138,8,12,10,25,26,23,7,39,42
ENSMUSG00000103139,0,0,0,0,0,0,0,0,0
ENSMUSG00000103140,0,0,0,0,0,0,0,0,0
ENSMUSG00000103141,0,0,0,0,0,0,0,0,0
ENSMUSG00000103142,0,0,0,0,0,0,0,0,0
ENSMUSG00000103143,0,1,0,2,0,2,0,0,0
ENSMUSG00000103144,0,17,5,19,118,30,104,17,47
ENSMUSG00000103145,0,1,2,1,0,1,0,1,0
ENSMUSG00000103146,0,1,3,3,2,1,1,1,0
ENSMUSG00000103147,0,0,0,0,0,0,0,0,0
ENSMUSG00000103148,0,1,0,0,0,1,0,0,0
ENSMUSG00000103149,6,13,12,14,6,16,9,16,10
ENSMUSG00000103150,0,0,0,0,0,0,0,0,0
ENSMUSG00000103151,0,0,0,0,0,0,0,0,0
ENSMUSG00000103152,0,0,0,0,0,0,0,0,0
ENSMUSG00000103153,0,0,0,0,0,0,0,0,0
ENSMUSG00000103154,0,0,0,0,0,0,0,0,0
ENSMUSG00000103155,0,1,0,0,0,0,0,0,0
ENSMUSG00000103156,0,3,2,1,5,0,0,2,11
ENSMUSG00000103157,0,0,0,0,0,0,0,0,0
ENSMUSG00000103158,0,0,0,0,0,0,0,0,0
ENSMUSG00000103159,0,4,0,2,3,0,0,0,0
ENSMUSG00000103160,1,2,4,10,2,10,8,6,6
ENSMUSG00000103161,0,2,8,25,14,24,7,19,16
ENSMUSG00000103162,0,0,2,2,4,2,0,2,0
ENSMUSG00000103163,0,1,0,0,0,0,0,0,0
ENSMUSG00000103164,10,1,12,6,7,14,6,11,5
ENSMUSG00000103165,0,0,0,0,0,0,0,1,0
