id	IRRP1	IRRP2	IRRP3	RP1	RP2	RP3	V1	V2	V3	symbol
ENSMUSG00000081940	0	0	0	0	0	0	0	0	0	Xlr3e-ps
ENSMUSG00000081357	0	0	0	0	0	0	0	0	0	Xlr4e-ps
ENSMUSG00000083981	0	0	0	0	0	0	0	0	0	Gm15363
ENSMUSG00000032750	7	26	56	46	22	54	35	38	15	Gab3
ENSMUSG00000065935	0	0	0	0	0	0	0	0	0	Gm25629
ENSMUSG00000082873	0	0	0	1	1	3	1	1	0	Gm15367
ENSMUSG00000031403	3019	3859	3615	3819	3518	3896	3214	4087	3379	Dkc1
ENSMUSG00000089014	0	5	5	3	0	1	0	0	1	Gm25520
ENSMUSG00000031402	889	1055	1179	990	789	997	935	971	795	Mpp1
ENSMUSG00000083416	0	0	0	0	0	0	0	3	0	Gm15378
ENSMUSG00000080254	0	0	0	0	2	2	0	0	0	Fam220-ps
ENSMUSG00000073094	0	0	0	0	0	0	0	0	0	Smim9
ENSMUSG00000082244	7	1	2	3	0	0	3	1	4	Gm8503
ENSMUSG00000031196	7	90	51	70	78	61	29	55	25	F8
ENSMUSG00000083736	0	3	0	1	0	0	2	0	1	Gm6039
ENSMUSG00000081633	0	1	1	0	0	0	1	0	2	Gm8522
ENSMUSG00000031198	1226	1154	1314	1161	811	1181	1220	1415	1109	Fundc2
ENSMUSG00000090110	59	70	45	69	54	77	29	56	51	Cmc4
ENSMUSG00000031200	11	89	113	172	165	182	61	109	73	Mtcp1
ENSMUSG00000031201	468	628	728	865	475	838	524	821	574	Brcc3
ENSMUSG00000082208	9	2	0	5	7	2	4	3	8	Gm15379
ENSMUSG00000083093	0	4	1	0	3	3	3	4	1	Gm15385
ENSMUSG00000048709	26	14	44	8	27	15	13	12	14	Gm8666
ENSMUSG00000031197	1793	1348	1434	1552	968	1400	1430	1500	1237	Vbp1
ENSMUSG00000086573	0	2	2	7	1	3	0	4	7	Gm15384
ENSMUSG00000031202	133	195	174	130	92	177	170	159	131	Rab39b
ENSMUSG00000086937	0	2	0	1	0	0	1	1	0	Gm15063
ENSMUSG00000077406	0	0	0	0	0	0	0	0	0	Gm25421
ENSMUSG00000082551	0	0	0	0	0	0	0	0	0	Gm15065
ENSMUSG00000087396	55	162	187	309	207	257	124	345	192	4933407K13Rik
ENSMUSG00000081996	32	39	39	42	32	49	15	36	47	Gm7153
ENSMUSG00000016382	1017	1941	2012	1581	2134	1704	1279	1722	1274	Pls3
ENSMUSG00000077650	0	0	0	0	0	0	0	0	0	Gm23320
ENSMUSG00000083544	0	0	0	0	0	0	0	0	0	Oat-rs1
ENSMUSG00000085598	0	0	0	0	0	0	0	0	0	Gm14715
ENSMUSG00000081106	0	0	0	0	0	0	0	0	0	Gm7155
ENSMUSG00000082755	32	6	7	14	6	10	17	1	4	Gm8692
ENSMUSG00000084831	0	2	0	0	0	1	0	0	0	Gm14710
ENSMUSG00000082827	0	0	0	0	0	0	0	0	0	Gm5397
ENSMUSG00000083566	0	0	0	0	0	0	0	0	0	Gm14711
ENSMUSG00000086104	0	0	0	0	0	0	0	1	1	Gm14707
ENSMUSG00000086207	0	2	0	0	2	1	0	1	1	Gm14717
ENSMUSG00000071738	0	0	0	0	0	0	0	0	0	Cldn34b3
ENSMUSG00000081061	0	0	0	0	0	0	0	0	0	Gm14712
ENSMUSG00000083333	0	0	0	0	0	0	0	0	0	Magea7-ps
ENSMUSG00000082444	0	0	0	0	0	0	0	0	0	Gm14709
ENSMUSG00000073085	0	0	0	0	0	0	0	0	0	Cldn34b4
ENSMUSG00000081175	0	0	0	0	0	0	0	0	0	Gm5793
ENSMUSG00000079525	0	0	0	0	0	0	0	0	0	Cldn34d
ENSMUSG00000082824	0	0	0	0	0	0	0	0	0	Gm14716
ENSMUSG00000083810	0	0	0	0	0	0	0	0	0	Gm14713
ENSMUSG00000088773	0	0	0	0	0	0	0	0	0	Gm26041
ENSMUSG00000088530	0	0	0	0	0	0	0	0	0	Gm23280
ENSMUSG00000083482	3	0	1	0	2	0	1	0	2	Gm14706
ENSMUSG00000081697	0	0	0	0	0	0	0	0	0	Gm14714
ENSMUSG00000084202	0	0	0	0	0	0	0	0	0	Gm5398
ENSMUSG00000082517	0	0	0	0	0	0	0	0	0	Gm5757
ENSMUSG00000081622	0	2	4	2	1	0	1	2	2	Gm5937
ENSMUSG00000025246	552	3694	3612	3964	3362	3912	2894	4073	3146	Tbl1x
ENSMUSG00000088278	0	0	0	0	0	0	0	0	0	Gm23121
ENSMUSG00000087152	0	0	0	0	0	1	0	0	0	Cldn34-ps
ENSMUSG00000081358	0	0	0	0	0	0	0	0	0	Gm14746
ENSMUSG00000082842	0	0	0	0	0	0	0	0	0	Gm14748
ENSMUSG00000081164	0	3	1	6	1	0	2	3	2	Gm8722
ENSMUSG00000035725	40	320	418	329	300	343	213	291	235	Prkx
ENSMUSG00000085973	0	1	0	0	0	0	0	0	0	Gm14742
ENSMUSG00000000003	0	0	0	0	0	0	0	0	0	Pbsn
ENSMUSG00000079522	0	0	0	0	0	0	0	0	0	Gm14744
ENSMUSG00000044121	0	0	0	0	0	0	0	0	0	5430402E10Rik
ENSMUSG00000082635	0	0	0	0	0	0	0	0	0	Gm14750
ENSMUSG00000081781	0	0	0	0	0	0	0	0	1	Gm14753
ENSMUSG00000080890	0	0	0	0	0	0	0	0	0	Gm16458
ENSMUSG00000067684	0	0	0	0	0	0	0	0	0	Obp1a
ENSMUSG00000079521	0	0	0	0	0	0	0	0	0	Gm5938
ENSMUSG00000067679	0	0	0	0	0	0	0	0	0	Obp1b
ENSMUSG00000079519	0	0	0	0	0	0	0	0	0	Gm14743
ENSMUSG00000083448	0	0	0	0	0	0	0	0	0	Gm8749
ENSMUSG00000035651	0	0	0	0	0	0	0	0	0	4930480E11Rik
ENSMUSG00000083927	0	0	0	0	0	0	0	0	0	Gm14749
ENSMUSG00000084019	0	0	0	0	0	0	0	0	0	Gm8754
ENSMUSG00000081881	0	0	0	0	0	0	0	0	0	Gm14752
ENSMUSG00000082865	0	0	0	0	0	0	0	0	0	Gm14745
ENSMUSG00000047996	0	2	6	6	22	5	4	5	3	Prrg1
ENSMUSG00000088335	0	0	0	0	0	0	0	0	0	Gm22843
ENSMUSG00000084125	0	0	0	1	0	1	0	0	2	Gm8757
ENSMUSG00000082664	0	0	0	0	0	0	0	0	0	Gm8761
ENSMUSG00000085610	0	0	0	0	0	0	0	0	0	Gm14747
ENSMUSG00000078315	0	0	0	0	0	0	0	0	0	Fam47c
ENSMUSG00000082912	0	0	0	0	0	1	0	0	3	Gm8770
ENSMUSG00000083258	2	8	7	6	12	4	0	1	7	Gm5939
ENSMUSG00000088446	0	0	0	0	0	0	0	0	0	Gm23556
ENSMUSG00000083067	0	0	0	0	0	0	0	0	0	Gm14751
ENSMUSG00000081049	257	90	87	47	74	58	35	45	70	Rps24-ps3
ENSMUSG00000073077	0	0	0	0	0	0	0	0	0	Gm7173
ENSMUSG00000046942	0	0	0	0	0	0	0	0	0	Mageb16
ENSMUSG00000082372	0	0	0	0	0	0	0	0	0	Gm4772
ENSMUSG00000080847	0	0	0	0	0	0	0	0	0	Gm4773
ENSMUSG00000081221	1	2	1	3	2	5	4	2	2	Gm14760
ENSMUSG00000082346	0	0	0	0	0	0	0	0	0	Gm6952
ENSMUSG00000083444	0	0	0	0	0	0	0	0	0	Gm14768
ENSMUSG00000081205	0	0	1	0	0	1	0	0	0	Gm5940
ENSMUSG00000083367	6	29	38	43	20	27	21	12	36	Gm8806
ENSMUSG00000084300	0	0	0	0	0	0	0	0	0	Gm6954
ENSMUSG00000083944	0	0	0	0	0	0	0	0	0	Gm14733
ENSMUSG00000096919	0	0	0	0	0	0	0	0	0	Gm26775
ENSMUSG00000025666	2	7	8	7	30	13	4	12	17	Tmem47
ENSMUSG00000083637	0	0	0	0	0	0	0	0	0	Gm14754
ENSMUSG00000060673	0	0	0	0	0	0	0	0	0	4930595M18Rik
ENSMUSG00000082319	10	8	18	11	8	8	22	9	21	Gm8822
ENSMUSG00000089040	0	0	0	0	0	0	0	0	0	Gm26174
ENSMUSG00000064781	0	0	0	0	0	0	0	0	0	Gm22686
ENSMUSG00000083113	0	0	0	0	0	0	0	0	0	Rpl10-ps4
ENSMUSG00000064740	0	0	0	0	0	0	0	0	0	Gm24706
ENSMUSG00000083877	0	0	0	0	0	0	0	0	0	Gm14740
ENSMUSG00000082913	0	0	0	0	0	0	0	0	0	Gm14739
ENSMUSG00000077674	0	0	0	0	0	0	0	0	0	Gm24470
ENSMUSG00000083587	0	0	0	0	0	0	0	0	0	Gm14741
ENSMUSG00000088097	0	0	0	0	0	0	0	0	0	Gm23671
ENSMUSG00000045103	0	0	8	6	21	6	0	4	8	Dmd
ENSMUSG00000077620	0	0	0	0	0	0	0	0	0	n-R5s9
ENSMUSG00000035522	0	0	0	0	0	0	0	0	0	Tsga8
ENSMUSG00000065661	0	0	0	0	0	0	0	0	0	Gm22580
ENSMUSG00000081583	0	2	0	0	0	0	0	0	0	Gm14769
ENSMUSG00000084281	0	0	0	0	0	0	0	0	0	Gm14770
ENSMUSG00000081379	0	0	0	0	0	0	0	0	0	Gm14771
ENSMUSG00000082139	0	0	0	0	0	0	0	0	0	Gm16463
ENSMUSG00000035491	0	0	0	0	0	0	0	0	0	Fthl17a
ENSMUSG00000083839	0	0	0	0	0	0	0	0	0	Gm14765
ENSMUSG00000035476	180	463	494	430	345	427	308	508	386	Tab3
ENSMUSG00000106312	0	1	0	0	0	0	0	0	0	Gm44378
ENSMUSG00000025059	160	276	306	338	190	335	276	389	300	Gk
ENSMUSG00000081933	0	1	0	0	0	1	0	1	0	Gm14767
ENSMUSG00000087232	0	0	0	0	0	0	0	0	0	Gm14764
ENSMUSG00000084340	0	0	3	2	0	2	0	2	0	Gm14766
ENSMUSG00000081212	0	1	2	1	0	1	0	0	0	Gm6964
ENSMUSG00000081452	0	0	0	0	0	0	0	0	0	Gm14761
ENSMUSG00000078314	0	0	0	0	2	0	0	0	0	Gm14762
ENSMUSG00000025058	5	1	28	13	9	15	7	6	1	5430427O19Rik
ENSMUSG00000080266	0	0	0	0	0	0	0	0	0	Gm14772
ENSMUSG00000035454	0	0	0	0	0	0	0	0	0	Samt3
ENSMUSG00000025056	0	0	0	0	0	0	0	0	0	Nr0b1
ENSMUSG00000035427	0	0	0	0	0	0	0	0	0	Mageb4
ENSMUSG00000083830	0	0	0	0	0	0	0	0	0	Gm8839
ENSMUSG00000082033	0	0	0	0	0	0	0	0	0	Mageb10-ps
ENSMUSG00000082461	0	2	0	0	0	0	0	0	0	Gm8844
ENSMUSG00000083977	0	0	0	0	0	0	0	0	0	Mageb8-ps
ENSMUSG00000080069	0	0	0	0	0	0	0	4	7	Gm41
ENSMUSG00000085577	0	0	0	0	0	0	0	0	0	Mageb6-ps
ENSMUSG00000082450	2	3	0	0	2	0	0	24	5	Mageb7-ps
ENSMUSG00000065758	0	0	0	0	0	0	0	0	0	n-R5s10
ENSMUSG00000052372	0	0	0	0	0	0	0	0	0	Il1rapl1
ENSMUSG00000083779	0	0	0	0	0	0	0	0	0	Gm14775
ENSMUSG00000084029	0	0	0	0	0	0	0	0	0	Gm8855
ENSMUSG00000083421	0	0	0	0	0	0	0	0	0	Gm14776
ENSMUSG00000093056	0	0	0	0	0	0	0	0	0	Gm24812
ENSMUSG00000081424	0	0	0	0	0	0	0	0	0	Gm14774
ENSMUSG00000065747	0	0	0	0	0	0	0	0	0	Gm25006
ENSMUSG00000081877	0	0	0	0	0	0	0	0	0	Gm8858
ENSMUSG00000082595	0	0	0	0	0	0	0	0	0	Gm14793
ENSMUSG00000081892	0	0	0	1	1	0	0	1	0	Gm8864
ENSMUSG00000083058	0	0	0	0	0	0	0	0	0	Gm14795
ENSMUSG00000084355	0	0	0	0	0	0	0	0	0	Gm14792
ENSMUSG00000086142	0	0	0	0	0	0	0	0	0	Ppp4r3c-ps
ENSMUSG00000081673	11	1	2	0	0	0	2	0	2	Gm14794
ENSMUSG00000083640	0	0	0	0	0	0	0	0	0	Gm8876
ENSMUSG00000097961	0	0	0	0	0	0	0	0	0	Gm27000
ENSMUSG00000084559	0	0	0	0	0	0	0	0	0	Mir1906-2
ENSMUSG00000098725	0	0	0	0	0	0	0	0	0	Gm27335
ENSMUSG00000082847	0	0	0	0	0	0	0	0	0	Gm5759
ENSMUSG00000081167	0	2	1	1	0	0	2	0	0	Gm8880
ENSMUSG00000084060	3	1	0	4	0	0	4	0	3	Gm16412
ENSMUSG00000082311	0	0	0	0	0	0	0	0	0	Gm14791
ENSMUSG00000081458	0	0	0	0	0	0	0	0	0	Gm14796
ENSMUSG00000081033	0	0	0	0	0	0	0	0	0	Gm14797
ENSMUSG00000083923	0	0	0	0	0	0	0	0	0	Gm649
ENSMUSG00000083597	0	0	0	0	0	0	0	0	0	Gm14805
ENSMUSG00000035395	2022	3461	3491	3249	3806	3608	2052	4297	2968	Pet2
ENSMUSG00000081628	0	0	0	0	0	0	0	0	0	Gm14804
ENSMUSG00000082422	0	0	0	0	0	0	0	0	0	Gm6973
ENSMUSG00000079513	0	0	0	0	0	0	0	0	0	4932429P05Rik
ENSMUSG00000083253	2	0	4	3	3	2	1	1	0	Gm7108
ENSMUSG00000095818	2	0	0	0	0	0	0	0	0	Gm24954
ENSMUSG00000100506	0	0	0	0	0	0	0	0	0	Nanog-ps1
ENSMUSG00000035387	0	0	0	0	0	0	0	0	0	4930415L06Rik
ENSMUSG00000083508	0	2	0	1	2	0	1	1	0	Gm6027
ENSMUSG00000082479	0	0	0	0	0	0	0	0	0	Gm4746
ENSMUSG00000084289	7	1	4	4	0	2	2	1	7	Gm6977
ENSMUSG00000091497	0	0	0	0	0	0	0	0	0	Gm44
ENSMUSG00000059972	0	0	0	0	0	0	0	0	0	Gm14773
ENSMUSG00000080427	0	0	0	0	0	0	0	0	0	Gm24835
ENSMUSG00000082832	0	0	0	0	0	0	0	0	0	Gm14786
ENSMUSG00000080765	0	0	0	0	0	0	0	0	0	Gm8908
ENSMUSG00000081235	5	0	0	0	0	0	0	0	0	Gm14788
ENSMUSG00000073069	0	0	0	0	0	0	0	0	0	Mageb2
ENSMUSG00000083926	0	0	0	0	0	0	0	0	0	Gm14783
ENSMUSG00000094861	0	0	0	0	0	0	0	0	0	Gm5072
ENSMUSG00000096072	0	0	0	0	0	0	0	0	0	Gm8914
ENSMUSG00000080863	0	0	0	0	0	0	0	0	0	Gm14787
ENSMUSG00000084057	0	0	0	0	0	0	0	0	0	Gm8916
ENSMUSG00000083955	0	0	0	0	0	0	0	0	0	Gm14785
ENSMUSG00000057805	0	0	0	0	0	0	0	0	0	1700084M14Rik
ENSMUSG00000081960	0	0	0	0	0	0	0	0	0	Mageb17-ps
ENSMUSG00000064129	0	0	0	0	0	0	0	0	0	Gm14781
ENSMUSG00000061392	0	0	0	0	0	0	0	0	0	Mageb5
ENSMUSG00000082807	0	0	0	0	0	0	0	0	0	Gm14782
ENSMUSG00000084155	0	0	0	0	0	0	0	0	0	Gm7113
ENSMUSG00000083994	0	0	0	0	0	0	0	0	0	Gm16465
ENSMUSG00000078123	0	0	0	0	0	0	0	0	0	Gm5071
ENSMUSG00000084269	0	0	0	0	0	0	0	0	0	Gm14784
ENSMUSG00000062162	0	4	3	0	0	3	5	0	1	Mageb1
ENSMUSG00000081743	0	0	0	0	0	0	0	0	0	Gm4911
ENSMUSG00000083701	0	0	0	0	0	0	0	0	0	Gm4912
ENSMUSG00000067649	0	0	0	0	0	0	0	0	0	Mageb18
ENSMUSG00000080155	0	0	0	0	0	0	0	0	0	Gm14777
ENSMUSG00000071726	0	0	0	0	0	0	0	0	0	Gm5941
ENSMUSG00000080737	0	1	0	0	0	1	0	0	0	Gm6982
ENSMUSG00000088663	0	0	0	0	3	0	0	0	0	Gm25332
ENSMUSG00000093329	0	0	0	0	0	0	0	0	0	Gm24973
ENSMUSG00000095110	0	0	0	0	0	0	0	0	0	1700003E24Rik
ENSMUSG00000077294	0	0	0	0	0	0	0	0	0	Gm24123
ENSMUSG00000096153	0	0	0	3	0	0	0	0	0	BC061195
ENSMUSG00000065266	0	0	0	0	0	0	0	0	0	Gm23454
ENSMUSG00000035277	0	0	0	13	1	13	0	0	0	Arx
ENSMUSG00000006678	794	1631	1641	2479	1349	2227	1548	2036	1607	Pola1
ENSMUSG00000083207	1	1	0	2	3	1	0	1	3	Gm14780
ENSMUSG00000088445	0	0	0	0	0	0	0	0	0	Gm23557
ENSMUSG00000087255	0	0	0	0	0	0	0	0	0	Gm6985
ENSMUSG00000035246	130	372	378	479	203	376	211	289	210	Pcyt1b
ENSMUSG00000035232	929	1129	1163	1081	602	1071	906	1241	908	Pdk3
ENSMUSG00000082728	0	0	0	0	0	0	0	0	0	Supt20-ps
ENSMUSG00000081573	0	0	0	0	0	0	0	0	0	Gm15164
ENSMUSG00000081044	5	1	1	0	1	0	5	0	0	AU015836
ENSMUSG00000083114	0	0	1	0	0	0	0	0	0	Gm14790
ENSMUSG00000080995	0	0	0	0	0	0	0	0	0	Gm15165
ENSMUSG00000081055	0	0	0	0	0	0	0	0	0	Gm6987
ENSMUSG00000087640	0	2	1	0	3	0	0	3	0	Gm14798
ENSMUSG00000079509	744	970	1047	994	1052	1058	862	1126	873	Zfx
ENSMUSG00000035150	1212	2573	2667	2789	1947	2997	2126	3108	2428	Eif2s3x
ENSMUSG00000043929	228	241	254	325	253	349	179	354	223	Klhl15
ENSMUSG00000099072	0	0	0	0	0	0	0	0	0	Mir7673
ENSMUSG00000080923	1	0	0	0	0	0	0	0	0	Gm5400
ENSMUSG00000082759	0	0	0	0	0	0	0	0	0	Gm14826
ENSMUSG00000084214	0	0	0	0	0	0	0	0	0	Gm14825
ENSMUSG00000043549	0	0	0	0	0	0	0	0	0	Fam90a1b
ENSMUSG00000079508	589	487	422	471	324	413	481	518	445	Apoo
ENSMUSG00000105544	0	0	0	0	0	0	0	0	0	Gm44477
ENSMUSG00000084007	0	9	6	13	4	6	1	3	3	Gm9003
ENSMUSG00000084904	27	9	11	4	8	10	7	20	6	Gm14827
ENSMUSG00000084450	0	0	0	0	0	0	0	0	0	Gm24595
ENSMUSG00000025151	5608	7889	7647	5684	5084	5902	6661	6673	5525	Maged1
ENSMUSG00000081796	0	0	0	0	0	0	0	0	0	Gm9005
ENSMUSG00000080887	0	0	0	0	0	0	0	0	0	Gm14831
ENSMUSG00000082406	0	0	0	0	0	0	0	0	0	Gm5401
ENSMUSG00000080974	12	18	35	18	21	7	11	1	19	Gm9009
ENSMUSG00000071723	12	15	22	2	8	4	8	28	14	Gspt2
ENSMUSG00000083438	0	0	0	0	0	0	0	1	0	Gm5402
ENSMUSG00000073062	102	116	187	125	114	131	116	156	118	Zxdb
ENSMUSG00000109459	10	1	6	6	2	12	4	9	4	Gm39526
ENSMUSG00000082776	0	5	3	0	0	0	0	0	1	Gm7061
ENSMUSG00000081418	7	1	3	5	0	0	0	1	5	Gm14830
ENSMUSG00000082964	0	0	0	0	0	1	0	0	0	Rpl13-ps5
ENSMUSG00000097340	100	125	92	94	111	106	63	196	78	Gm26617
ENSMUSG00000073060	0	3	3	0	0	1	0	0	1	Zxda
ENSMUSG00000087522	0	0	0	0	0	0	0	3	0	Gm371
ENSMUSG00000071722	68	146	92	124	151	119	79	144	93	Spin4
ENSMUSG00000025656	9	20	24	0	6	5	3	11	2	Arhgef9
ENSMUSG00000083789	0	0	0	0	0	0	0	0	0	Gm6092
ENSMUSG00000080298	0	0	0	0	0	0	0	0	0	Gm14807
ENSMUSG00000082371	0	0	0	0	0	0	0	0	0	Gm3712
ENSMUSG00000080283	0	0	0	0	0	0	0	0	0	Gm14806
ENSMUSG00000050332	326	1038	1108	1313	854	1341	646	1259	859	Amer1
ENSMUSG00000031204	0	0	2	0	0	0	0	0	0	Asb12
ENSMUSG00000109858	0	0	0	0	0	0	0	0	0	Pfn5
ENSMUSG00000083556	0	0	1	0	0	0	0	0	0	Gm9043
ENSMUSG00000035062	215	332	321	286	218	227	312	326	272	Zc4h2
ENSMUSG00000035045	70	172	143	114	143	142	68	152	77	Zc3h12b
ENSMUSG00000071721	0	0	0	0	0	0	0	0	0	1700010D01Rik
ENSMUSG00000057421	1212	1623	1522	2449	1295	2121	1377	1766	1487	Las1l
ENSMUSG00000031207	1179	5478	6656	5957	4549	5686	3316	4909	3587	Msn
ENSMUSG00000088146	0	0	0	0	0	0	0	0	0	Gm24718
ENSMUSG00000081848	0	0	0	0	0	0	0	0	0	Gm14925
ENSMUSG00000081742	0	0	0	0	0	0	0	0	0	Gm9051
ENSMUSG00000078122	2	1	24	4	21	12	2	3	0	F630028O10Rik
ENSMUSG00000076066	0	0	0	0	0	0	0	0	0	Mir223
ENSMUSG00000044206	0	0	5	1	18	6	0	7	0	Vsig4
ENSMUSG00000045802	0	0	2	0	0	0	0	0	0	Hsf3
ENSMUSG00000082317	0	0	0	0	0	0	0	0	0	Gm14933
ENSMUSG00000031209	0	1	6	2	12	7	2	4	0	Heph
ENSMUSG00000082035	7	3	8	2	13	3	3	13	15	Rpl17-ps8
ENSMUSG00000081182	0	0	0	0	0	0	0	0	0	Gm14935
ENSMUSG00000031210	0	0	0	0	0	0	0	0	0	Gpr165
ENSMUSG00000082735	0	0	0	0	0	0	0	0	0	Gm16394
ENSMUSG00000082397	0	0	0	0	0	0	0	0	0	Gm14803
ENSMUSG00000081606	0	0	0	0	0	0	0	0	0	Gm9059
ENSMUSG00000083350	0	0	0	0	0	0	0	0	0	Gm9060
ENSMUSG00000031212	0	0	0	0	0	0	0	0	0	Pgr15l
ENSMUSG00000081135	0	0	0	0	0	0	0	0	0	Gm14800
ENSMUSG00000034457	42	165	114	145	313	219	63	95	87	Eda2r
ENSMUSG00000081923	0	0	0	0	0	0	0	0	0	Gm9062
ENSMUSG00000083972	0	0	0	0	0	0	0	0	0	Gm14802
ENSMUSG00000046532	28	80	73	76	81	83	8	8	2	Ar
ENSMUSG00000082933	0	0	0	0	0	0	0	0	0	Gm14811
ENSMUSG00000081397	0	0	0	0	0	0	0	0	0	Gm14815
ENSMUSG00000083603	0	0	0	0	0	1	0	0	0	Gm14810
ENSMUSG00000031214	116	257	334	252	250	280	156	231	178	Ophn1
ENSMUSG00000099037	0	0	0	0	0	0	0	0	0	Gm27554
ENSMUSG00000088616	0	0	0	0	0	0	0	0	0	Gm26000
ENSMUSG00000047694	383	562	602	765	675	715	486	553	450	Yipf6
ENSMUSG00000082549	2	1	0	0	0	0	2	0	0	Gm14813
ENSMUSG00000031216	17	81	608	179	391	209	82	62	68	Stard8
ENSMUSG00000083310	0	0	0	0	0	0	0	0	0	Gm5760
ENSMUSG00000031217	575	1838	1834	3464	1676	3298	1432	1582	1423	Efnb1
ENSMUSG00000073051	5	5	0	7	0	4	0	1	2	Gm14812
ENSMUSG00000085053	0	7	4	4	4	2	0	1	0	Gm14809
ENSMUSG00000085553	0	3	1	2	0	0	0	0	2	Gm14808
ENSMUSG00000034403	2059	3985	4054	5114	2752	4691	3662	4102	3456	Pja1
ENSMUSG00000082505	0	0	0	0	0	0	0	0	0	Gm14816
ENSMUSG00000083682	0	0	0	0	0	0	0	0	0	Pcna-ps1
ENSMUSG00000071719	0	0	0	0	4	0	0	0	0	Tmem28
ENSMUSG00000059327	7	3	4	4	8	5	0	19	1	Eda
ENSMUSG00000082907	0	0	0	0	0	0	0	0	0	Gm14832
ENSMUSG00000083936	0	0	0	0	0	0	0	0	0	Gm14829
ENSMUSG00000080813	0	0	0	0	0	0	0	0	0	Gm14828
ENSMUSG00000076398	0	1	0	0	0	0	0	0	0	Mir676
ENSMUSG00000031220	57	33	34	44	35	38	42	25	31	Awat2
ENSMUSG00000051582	0	0	2	1	4	3	0	5	1	Otud6a
ENSMUSG00000031221	2319	1710	1678	2135	1342	1989	1498	1669	1290	Igbp1
ENSMUSG00000067597	0	0	0	0	0	0	0	0	0	Dgat2l6
ENSMUSG00000015665	1	2	0	6	0	3	0	8	1	Awat1
ENSMUSG00000081886	0	0	0	0	0	0	0	0	0	Gm6175
ENSMUSG00000044359	0	3	4	1	0	1	0	0	0	P2ry4
ENSMUSG00000060890	0	5	7	7	2	5	1	3	2	Arr3
ENSMUSG00000015668	705	536	550	448	377	435	482	465	379	Pdzd11
ENSMUSG00000034311	934	1455	1336	1535	1101	1486	1103	1595	1240	Kif4
ENSMUSG00000019359	2	4	8	8	14	8	9	2	9	Gdpd2
ENSMUSG00000085314	0	0	0	0	0	0	0	0	0	Gm14866
ENSMUSG00000086736	0	0	0	0	0	0	0	0	0	Gm14902
ENSMUSG00000089030	0	0	0	0	0	0	0	0	0	Gm22160
ENSMUSG00000000881	302	575	553	525	334	553	514	581	505	Dlg3
ENSMUSG00000009670	0	0	0	0	0	0	0	0	0	Tex11
ENSMUSG00000089205	0	0	0	0	0	0	0	0	0	Gm24577
ENSMUSG00000088839	0	0	0	0	0	0	0	0	0	Gm27510
ENSMUSG00000081806	0	0	0	0	0	0	0	0	0	Gm14901
ENSMUSG00000081943	0	0	0	0	0	0	4	0	0	Gm9078
ENSMUSG00000031297	15	34	32	23	61	29	23	33	22	Slc7a3
ENSMUSG00000046032	544	957	1147	1078	587	984	770	928	732	Snx12
ENSMUSG00000088114	0	0	0	0	0	0	0	1	0	Gm24061
ENSMUSG00000083781	0	0	0	0	0	0	0	0	0	Gm14842
ENSMUSG00000077303	0	0	0	0	0	0	0	0	0	Gm22472
ENSMUSG00000042903	393	1129	1231	1026	786	1081	884	1129	916	Foxo4
ENSMUSG00000090141	0	0	0	0	0	0	0	0	0	Gm614
ENSMUSG00000092463	0	0	0	0	2	0	0	0	0	Gm20489
ENSMUSG00000031304	20	46	225	70	110	60	29	27	29	Il2rg
ENSMUSG00000079487	14	1789	2047	2557	1824	2527	1000	2181	1501	Med12
ENSMUSG00000096056	4	12	9	11	9	9	3	9	6	Gm21986
ENSMUSG00000031302	0	10	10	25	8	23	10	6	6	Nlgn3
ENSMUSG00000047797	0	0	0	0	0	0	0	0	0	Gjb1
ENSMUSG00000031310	542	1173	1197	987	967	967	815	1171	891	Zmym3
ENSMUSG00000031311	5144	11309	11076	12221	7894	11193	9657	11364	9274	Nono
ENSMUSG00000031312	41	19	17	20	37	25	22	33	18	Itgb1bp2
ENSMUSG00000083897	9	4	2	1	0	0	0	0	6	Gm14843
ENSMUSG00000081674	0	1	5	1	1	5	0	1	1	Gm6184
ENSMUSG00000031314	949	2075	2029	3000	1978	2727	1547	3208	2192	Taf1
ENSMUSG00000034160	1873	3211	3567	4328	4492	4351	2150	4650	3165	Ogt
ENSMUSG00000082729	3	2	5	3	5	0	1	2	4	Gm14845
ENSMUSG00000084197	0	0	0	0	1	0	0	2	0	Gm9089
ENSMUSG00000050232	0	4	78	5	18	15	4	1	1	Cxcr3
ENSMUSG00000084284	67	24	47	34	30	23	22	21	29	Tpt1-ps6
ENSMUSG00000082541	0	0	0	0	0	0	0	0	0	Gm9095
ENSMUSG00000045010	4	1	7	26	5	17	10	3	2	Gm4779
ENSMUSG00000046774	31	18	16	64	9	68	19	13	11	8030474K03Rik
ENSMUSG00000081230	0	1	0	0	0	0	0	0	0	Gm9097
ENSMUSG00000082284	62	38	55	41	43	35	46	49	50	H3f3a-ps1
ENSMUSG00000079481	571	1497	1647	2153	1515	2153	1189	2038	1518	Nhsl2
ENSMUSG00000087712	0	0	0	0	0	0	0	0	0	Gm25828
ENSMUSG00000098968	0	2	0	0	0	0	0	0	0	Gm27843
ENSMUSG00000049191	19	72	164	79	72	123	24	44	33	Rtl5
ENSMUSG00000087208	0	2	0	0	0	2	0	0	0	Gm5125
ENSMUSG00000079480	1019	402	445	505	273	430	484	385	357	Pin4
