symbol,SJ1,SJ10,SJ11,SJ12,SJ2,SJ3,SJ4,SJ5,SJ6,SJ7,SJ8,SJ9
Gm28573,0,0,0,0,0,0,0,0,0,0,0,0
Gm28572,0,0,0,0,0,0,0,0,0,0,0,0
Gm28571,0,0,0,0,0,0,0,0,0,0,0,0
Gm28570,0,0,0,0,0,0,0,0,0,0,0,0
Gm29049,0,0,0,0,0,0,0,0,0,0,0,0
Gm20825,0,0,0,0,0,0,0,0,0,0,0,0
Gm29047,0,0,0,0,0,0,0,0,0,0,0,0
Gm29048,0,0,0,0,0,0,0,0,0,0,0,0
Gm29045,0,0,0,0,0,0,0,0,0,0,0,0
Gm29046,0,0,0,0,0,0,0,0,0,0,0,0
Gm29043,0,0,0,0,0,0,0,0,0,0,0,0
Gm29044,0,0,0,0,0,0,0,0,0,0,0,2
Gm37951,0,0,0,0,3,0,0,0,0,0,0,6
Gm20824,0,0,0,0,0,0,0,0,0,0,0,0
Gm28146,0,0,0,0,0,0,0,0,0,0,0,0
Gm28145,0,0,0,0,0,0,0,0,0,0,0,0
Gm28148,0,0,0,0,0,0,0,0,0,0,0,0
Gm28147,0,0,0,0,0,0,0,0,0,0,0,0
Gm28142,0,0,0,0,0,0,0,0,0,0,0,0
Gm28141,0,0,0,0,0,0,0,0,0,0,0,0
Gm28144,0,0,0,0,0,0,0,0,0,0,0,0
Gm28143,0,0,0,0,0,0,0,0,0,0,0,0
Gm28150,0,0,0,0,0,0,0,0,0,0,0,0
Gm28149,0,0,0,0,0,0,0,0,0,0,0,0
Gm28098,0,0,0,0,0,0,0,0,0,0,0,0
Gm28330,0,0,0,0,0,0,0,0,0,0,0,0
Gm28331,0,0,0,0,0,0,0,0,0,0,0,0
Gm28099,0,0,0,0,0,0,0,0,0,0,0,0
Gm20815,0,0,0,0,0,0,0,0,0,0,0,0
Gm28328,0,0,0,0,0,0,0,0,0,0,0,0
Gm28329,0,0,0,0,0,0,0,0,0,0,0,0
Gm28270,0,0,0,0,0,0,0,0,0,0,0,0
Gm28327,0,0,0,0,0,0,0,0,0,0,0,0
Gm28097,0,0,0,0,0,0,0,0,0,0,0,0
Gm29365,0,0,0,0,0,0,0,0,0,0,0,0
Gm29364,0,0,0,0,0,0,0,0,0,0,0,0
Gm29363,0,0,0,0,0,0,0,0,0,0,0,0
Gm21292,0,1,0,0,0,0,0,3,0,0,0,0
Gm21721,0,0,0,0,0,0,0,0,0,0,0,0
Gm29366,0,0,0,0,0,0,0,0,0,0,0,0
Gm29281,0,0,0,0,0,0,0,0,0,0,0,0
Gm29330,0,0,0,0,0,0,0,0,0,0,0,0
Gm29329,0,0,0,0,0,0,0,0,0,0,0,0
Gm21812,0,0,0,0,0,0,0,0,0,0,0,0
Gm29535,0,0,0,0,0,0,0,0,0,0,0,0
Gm29533,0,0,0,0,0,0,0,0,0,0,0,0
Gm29534,0,0,0,0,0,0,0,0,0,0,0,0
Gm21874,2,0,0,0,0,0,0,0,0,4,0,0
Gm28849,0,0,0,0,0,0,0,0,0,0,0,0
Gm28847,0,0,0,0,0,0,0,0,0,0,0,0
Gm28848,0,0,0,0,0,0,0,0,0,0,0,0
Gm28846,0,0,0,0,0,0,0,0,0,0,0,0
Gm29471,0,0,0,0,0,0,0,0,0,0,0,0
Gm29474,0,0,0,0,0,0,0,1,0,0,0,0
Gm29475,0,0,0,0,0,0,0,0,0,0,0,0
Gm20821,0,0,0,0,0,0,0,0,0,0,0,0
Gm28506,0,0,0,0,0,0,0,0,0,0,0,0
Gm28507,0,0,0,0,0,0,0,0,0,0,0,0
Gm21301,0,0,0,0,0,0,0,0,0,0,0,0
Gm29142,0,0,0,0,0,0,0,0,0,0,0,0
Gm21310,0,0,0,0,0,0,0,0,0,0,0,0
Gm28509,0,0,0,0,0,0,0,0,0,0,0,0
Gm28508,0,0,0,0,0,0,0,0,0,0,0,0
Gm20834,0,0,0,0,0,0,0,0,0,0,0,0
Gm28510,0,0,0,0,0,0,0,0,0,0,0,0
Gm29525,0,0,0,0,0,0,0,0,0,0,0,0
Gm29526,0,0,0,0,0,0,0,0,0,0,0,0
Gm20737,0,0,0,0,0,0,0,0,0,0,0,0
Gm21775,0,0,0,0,0,0,0,0,0,0,0,0
Gm21900,0,0,0,0,0,0,0,0,0,0,0,0
Gm29527,0,0,0,0,0,0,0,0,0,0,0,0
Gm20775,0,0,0,0,0,0,0,0,0,0,0,0
Gm29522,0,0,0,0,0,0,0,0,0,0,0,0
Gm29523,0,0,0,0,0,0,0,0,0,0,0,0
Gm29524,0,0,0,0,0,0,0,0,0,0,0,0
Gm29528,0,0,0,0,0,0,0,0,0,0,0,0
Gm20777,0,0,0,0,0,0,0,0,0,0,0,0
Gm28955,0,0,0,0,0,0,0,0,0,0,0,0
Gm28954,0,0,0,0,0,0,0,0,0,0,0,0
Gm28953,0,0,0,0,0,0,0,0,0,0,0,0
Gm20776,0,0,0,0,0,0,0,0,0,0,0,0
Gm28958,0,0,0,0,0,0,0,0,0,0,0,0
Gm20828,0,0,0,0,0,0,0,0,0,0,0,0
Gm28957,0,0,0,0,0,0,0,0,0,0,0,0
Gm28956,0,0,0,0,0,0,0,0,0,0,0,0
Gm28952,0,0,0,0,0,0,0,0,0,0,0,0
Gm28951,0,0,0,0,0,0,0,0,0,0,0,0
Gm28390,0,0,0,0,0,0,0,0,0,0,0,0
Gm28391,0,0,0,0,0,0,0,0,0,0,0,0
Gm28389,0,0,0,0,0,0,0,0,0,0,0,0
Gm28655,0,0,0,0,0,0,0,0,0,0,0,0
Gm28654,0,0,0,0,0,0,0,0,0,0,0,0
Gm28657,0,0,0,0,0,0,0,0,0,0,0,0
Gm28656,0,0,0,0,0,0,0,0,0,0,0,0
Gm29554,0,0,0,0,0,0,0,0,0,0,0,0
Gm29556,0,0,0,0,0,0,0,0,0,0,0,0
Gm20812,0,0,0,0,0,0,0,0,0,0,0,0
Gm35108,0,0,0,0,0,0,0,0,0,0,0,0
Gm37739,0,0,0,0,0,0,0,0,0,0,0,0
Gm21736,0,0,0,0,0,0,0,0,0,0,0,0
Gm21379,0,0,0,0,0,0,0,0,0,0,0,0
Gm36928,0,0,0,0,0,0,0,0,0,0,0,0
Gm20807,0,0,0,0,0,0,0,0,0,0,0,0
Gm38084,0,0,0,0,0,0,0,0,0,0,0,0
Gm37231,0,0,0,0,0,0,0,0,0,0,0,0
Gm21891,0,0,0,0,0,0,0,0,0,0,0,0
Gm21425,0,0,0,0,0,0,0,0,0,0,0,0
Gm37252,0,0,0,0,0,0,0,0,0,0,0,0
Gm21828,0,0,0,0,0,0,0,0,0,0,0,0
Gm21440,0,0,0,0,0,0,0,0,0,0,0,0
Gm21454,0,0,0,0,0,0,0,0,0,0,0,0
Gm37147,0,0,0,0,0,0,1,0,0,0,0,0
Gm38159,0,0,0,0,0,0,0,0,0,0,0,0
Gm21725,0,0,0,0,0,0,0,0,0,0,0,0
Gm37870,0,0,0,0,0,0,0,0,0,0,0,0
Gm37378,0,0,0,0,0,0,0,0,0,0,0,0
Gm21866,0,0,0,0,0,0,0,0,0,0,0,0
Gm20773,0,0,0,0,0,0,0,0,0,0,0,0
Gm36398,0,0,0,0,0,0,0,0,0,0,0,0
Gm37441,0,0,0,0,0,0,0,0,0,0,0,0
Gm37561,0,0,0,0,0,0,0,0,0,0,0,0
Gm36728,0,0,0,0,0,0,0,0,0,0,0,0
Gm32295,0,0,0,0,0,0,0,0,0,0,0,0
Gm20836,0,0,0,0,0,0,0,0,0,0,0,0
Gm37263,0,0,0,0,0,0,0,0,0,0,0,0
Gm21767,0,0,0,0,0,0,0,0,0,0,0,0
Gm37130,0,0,0,0,0,0,0,0,0,0,0,0
Gm37467,0,0,0,0,0,0,0,0,0,0,0,0
Gm20928,0,0,0,0,0,0,0,0,1,0,0,0
Gm38363,0,0,0,0,0,0,0,0,0,0,0,0
Gm30174,0,0,0,0,0,0,0,0,0,0,0,0
Gm30353,0,0,0,0,0,0,0,0,0,0,0,0
Gm30686,0,0,0,0,0,0,0,0,0,0,0,0
Gm30737,0,0,0,0,0,0,0,0,0,0,0,0
Gm36987,0,0,0,0,0,0,0,0,0,0,0,0
Gm31186,0,0,0,0,0,0,0,0,0,0,0,0
Gm37654,0,0,0,0,0,0,0,0,0,0,0,0
Gm37044,0,0,0,0,0,0,0,0,0,0,0,0
Gm31511,0,0,0,0,0,0,0,0,0,0,0,0
Gm37572,0,0,0,0,0,0,0,0,0,0,0,0
Gm37344,0,0,0,0,0,0,0,0,0,0,0,0
Gm37059,0,0,0,0,0,0,0,0,0,0,0,0
Gm31942,0,0,0,0,0,0,0,0,0,0,0,0
Gm37440,0,0,0,0,0,0,0,0,0,0,0,0
Gm38185,0,0,0,0,0,0,0,0,0,0,0,0
Gm37395,0,0,0,0,0,0,0,0,0,0,0,0
Gm37577,0,0,0,0,0,0,0,0,0,0,0,0
Gm20822,0,0,0,0,0,0,0,0,0,0,0,0
Gm38183,0,0,0,0,0,0,0,0,0,0,0,0
Gm38149,0,0,0,0,0,0,0,0,0,0,0,0
Gm38145,0,0,0,0,0,0,0,0,0,0,0,0
Gm32033,0,0,0,0,0,0,0,0,0,0,0,0
Gm32447,0,0,0,0,0,0,0,0,0,0,0,0
Gm20770,0,0,0,0,0,0,0,0,0,0,0,0
Gm38016,0,0,0,0,0,0,0,0,0,0,0,0
Gm37158,42,42,24,58,24,69,65,32,42,37,69,71
Gm36998,0,0,0,0,0,0,0,0,0,0,0,0
Gm33112,0,0,0,0,0,0,0,0,0,0,0,0
Gm21809,0,0,0,0,0,0,0,0,0,0,0,0
Gm34015,0,0,0,0,0,0,0,0,0,0,0,0
Gm20877,0,0,0,0,0,0,0,0,0,0,0,0
Gm33191,0,0,0,0,0,0,0,0,0,0,0,0
Gm38003,0,0,0,0,0,0,0,0,0,0,0,0
Gm20781,0,0,0,0,0,0,0,0,0,0,0,0
Rbm31y,0,0,0,0,0,0,0,0,0,0,0,0
Gm37325,0,0,0,0,0,0,0,0,0,0,0,0
Gm20833,0,0,0,0,0,0,0,0,0,0,0,0
Gm37865,0,0,0,0,0,0,0,0,0,0,0,0
Gm36941,0,0,0,0,0,0,0,0,0,0,0,0
Gm21904,0,0,0,0,0,0,0,0,0,0,0,0
Gm37937,0,0,0,0,0,0,0,0,0,0,0,0
Gm20831,0,0,0,0,0,0,0,0,0,0,0,0
Gm20772,0,0,0,0,0,0,0,0,0,0,0,0
Gm37286,0,0,0,0,0,0,0,0,0,0,0,0
Srsy,0,0,0,0,0,0,0,0,0,1,0,0
Gm38028,0,0,0,0,0,0,0,0,0,0,0,0
Gm21764,0,0,0,0,0,0,0,0,0,0,0,0
Ssty1,0,0,0,0,0,0,0,0,0,0,0,0
Gm38072,0,0,0,0,0,0,0,0,0,0,0,0
Gm20851,0,0,0,0,0,0,0,0,0,0,0,0
Gm30312,0,0,0,0,0,0,0,0,0,0,0,0
Gm37433,0,0,0,0,0,0,0,0,0,0,0,0
Gm37473,0,0,0,0,0,0,0,0,0,0,0,0
Gm37656,0,0,0,0,0,0,0,0,0,0,0,0
Gm38127,0,0,0,0,0,0,0,0,0,0,0,0
Gm30638,0,0,0,0,0,0,0,0,0,0,0,0
Gm38361,0,0,0,0,0,0,0,0,0,0,0,0
Gm31260,0,0,0,0,0,0,0,0,0,0,0,0
Gm21660,0,0,0,0,0,0,0,0,0,0,0,0
Gm38209,0,0,0,0,0,0,0,0,0,0,0,0
Gm21822,0,0,0,0,0,0,0,0,0,0,0,0
Gm37734,0,0,0,0,0,0,0,0,0,0,0,0
Gm38013,0,0,0,0,0,0,0,0,0,0,0,0
Gm21678,0,0,0,0,0,0,0,0,1,0,0,0
Gm37948,0,0,0,0,0,0,0,0,0,0,0,0
Gm37442,0,0,0,0,0,0,0,0,0,0,0,0
Gm34550,0,0,0,0,0,0,0,0,0,0,0,0
Gm37544,0,0,0,0,0,0,0,0,0,0,0,0
Gm34716,0,0,0,0,0,0,0,0,0,0,0,0
Gm37635,0,0,0,0,0,0,0,0,0,0,0,0
Gm35070,0,0,0,0,0,0,0,0,0,0,0,0
Gm35134,0,0,0,0,0,0,0,0,0,0,0,0
Gm37998,0,0,0,0,0,0,0,0,0,0,0,0
Gm38094,0,0,0,0,0,0,0,0,0,0,0,0
Gm21763,0,0,0,0,0,0,0,0,0,0,0,0
Gm38369,0,0,0,0,0,0,0,0,0,0,0,0
Gm35843,0,0,0,0,0,0,0,0,0,0,0,0
Gm38168,0,0,0,0,0,0,0,0,0,0,0,0
Gm37740,0,0,0,0,0,0,0,0,0,0,0,0
Gm27701,0,0,0,0,0,0,0,0,0,0,0,0
Gm37723,0,0,0,0,0,0,0,0,0,0,0,0
Gm36261,0,0,0,0,0,0,0,0,0,0,0,0
Gm37898,0,0,0,0,0,0,0,0,0,0,0,0
Gm36467,0,0,0,0,0,0,0,0,0,0,0,0
Gm37927,0,0,0,0,0,0,0,0,0,0,0,0
Gm36891,0,0,0,0,0,0,0,0,0,0,0,0
Gm36929,0,0,0,0,0,0,0,0,0,0,0,0
Gm38174,0,0,0,0,0,0,0,0,0,0,0,0
Gm29866,0,0,0,0,0,0,0,0,0,0,0,0
Gm36950,0,0,0,0,0,0,0,0,0,0,0,0
Gm20910,0,0,0,0,0,0,0,0,0,0,0,0
Gm30598,0,0,0,0,0,0,0,0,0,0,0,0
Gm20909,0,0,0,0,0,0,0,0,0,0,0,0
Gm20865,0,0,0,0,0,0,0,0,0,0,0,0
Gm37462,0,0,0,0,0,0,0,0,0,0,0,0
Gm37658,0,0,0,0,0,0,0,0,0,0,0,0
Gm32347,0,0,0,0,0,0,0,0,0,0,0,0
Gm31123,0,0,0,0,0,0,0,0,0,0,0,0
Gm38370,0,0,0,0,0,0,0,0,0,0,0,0
Gm38054,0,0,0,0,0,0,0,0,0,0,0,0
Gm37476,0,0,0,0,0,0,0,0,0,0,0,0
Gm37369,0,0,0,0,0,0,0,0,0,0,0,0
Gm38181,0,0,0,0,0,0,0,0,0,0,0,0
Gm31335,0,0,0,0,0,0,0,0,0,0,0,0
Gm37690,0,0,0,0,0,0,0,0,0,0,0,0
Gm38107,0,0,0,0,0,0,0,0,0,0,0,0
Gm31571,0,0,0,0,0,0,0,0,0,0,0,0
Gm32114,0,0,0,0,0,0,0,0,0,0,0,0
Gm37075,0,0,0,0,0,0,0,0,0,0,0,3
Gm37921,0,0,0,0,0,0,0,0,0,0,0,0
Gm32180,0,0,0,0,0,0,0,0,0,0,0,0
Gm38371,0,0,0,0,0,0,0,0,0,0,0,0
Gm37657,0,0,0,0,0,0,0,0,0,0,0,0
Gm37448,0,0,0,0,0,0,0,0,0,0,0,0
Gm33163,0,0,0,0,0,0,0,0,0,0,0,0
Gm21065,0,0,0,0,0,0,0,0,0,0,0,0
Gm36978,0,0,0,0,0,0,0,0,0,0,0,0
Gm37721,0,0,0,0,0,0,0,0,0,0,0,0
Gm37129,0,0,0,0,0,0,0,0,0,0,0,0
Gm37990,0,0,0,0,0,0,0,0,0,0,0,0
Gm21366,0,0,0,0,0,0,0,0,0,0,0,0
Gm33954,0,0,0,0,0,0,0,0,0,0,0,0
Gm37538,0,0,0,0,0,0,0,0,0,0,0,0
Gm21871,0,0,0,0,0,0,0,0,0,0,0,0
Gm34274,0,0,0,0,0,0,0,0,0,0,0,0
Gm34217,0,0,0,0,0,0,0,0,0,0,0,0
Gm21469,0,0,0,0,0,0,0,0,0,0,0,0
Gm21661,0,0,0,0,0,0,0,0,0,0,0,0
Gm37952,0,0,0,0,0,0,0,0,0,0,0,0
Gm21907,0,0,0,0,0,0,0,0,0,0,0,0
Gm37627,0,0,0,0,0,0,0,0,0,0,0,0
Gm20925,0,0,0,0,0,0,0,0,0,0,0,0
Gm20926,0,0,0,0,0,0,0,0,0,0,0,0
Gm37454,0,0,0,0,0,0,0,0,0,0,0,0
Gm38138,0,0,0,0,0,0,0,0,0,0,0,0
Gm29740,0,0,0,0,0,0,0,0,0,0,0,0
Gm37840,0,0,0,0,0,0,0,0,0,0,0,0
Gm37574,0,0,0,0,0,0,0,0,0,0,0,0
Gm21768,0,0,0,0,0,0,0,0,0,0,0,0
Gm37172,0,0,0,0,0,0,0,0,0,0,0,0
Gm35670,0,0,0,0,0,0,0,0,0,0,0,0
Gm20840,0,0,0,0,0,0,0,0,0,0,0,0
Gm35955,0,0,0,0,0,0,0,0,0,0,0,0
Gm37687,0,0,0,0,0,0,0,0,0,0,0,0
Gm38296,0,0,0,0,0,0,0,0,0,0,0,0
Gm38290,0,0,0,0,0,0,0,0,0,0,0,0
Gm38121,0,0,0,0,0,0,0,0,0,0,0,0
Gm36047,0,0,0,0,0,0,0,0,0,0,0,0
Gm36345,0,0,0,0,0,0,0,0,0,0,0,0
Gm37157,0,0,0,0,0,0,0,0,0,0,0,0
Gm38017,0,0,0,0,0,0,0,0,0,0,0,0
Gm36468,0,0,0,0,0,0,0,0,0,0,0,0
Gm21845,0,0,0,0,0,0,0,0,0,0,0,0
Gm20809,0,0,1,0,0,0,0,0,0,0,0,0
Gm37434,0,0,0,0,0,0,0,0,0,0,0,0
Gm37765,0,0,0,0,0,0,0,0,0,0,0,0
Gm38229,0,0,0,0,0,0,0,0,0,0,0,0
Gm36866,0,0,0,0,0,0,0,0,0,0,0,0
Gm30045,0,0,0,0,0,0,0,0,0,0,0,0
Gm21921,0,0,0,0,0,0,0,0,0,0,0,0
Gm37112,0,0,0,0,0,0,0,0,0,0,0,0
Gm37287,0,0,0,0,0,0,0,0,0,0,0,0
Gm30175,0,0,0,0,0,0,0,0,0,0,0,0
Gm21350,0,0,0,0,0,0,0,0,0,0,0,0
Gm21412,0,0,0,0,0,0,0,0,0,0,0,0
Gm37071,0,0,0,0,0,0,0,0,0,0,0,0
Gm37547,0,0,0,0,0,0,0,0,0,0,0,0
Gm36968,0,0,0,0,0,0,0,0,0,0,0,0
Gm38035,0,0,0,0,0,0,0,0,0,0,0,0
Gm20857,0,0,0,0,0,0,0,0,0,0,0,0
Gm30705,0,0,0,0,0,0,0,0,0,0,0,0
Gm21773,0,0,0,0,0,0,0,0,0,0,0,0
Gm37451,0,0,0,0,0,0,0,0,0,0,0,0
Gm37793,0,0,0,0,0,0,0,0,0,0,0,0
Gm30858,0,0,0,0,0,0,0,0,0,0,0,0
Gm21791,0,0,0,0,0,0,0,0,0,0,0,0
Gm21427,0,0,0,0,0,0,0,0,0,0,0,0
Gm37875,0,0,0,0,0,0,0,0,0,0,0,0
Gm37237,0,0,0,0,0,0,0,0,0,0,0,0
Gm38350,0,0,0,0,0,0,0,0,0,0,0,0
Gm20858,0,0,0,0,0,0,0,0,0,0,0,0
Gm31422,0,0,0,0,0,0,0,0,0,0,0,0
Gm37798,0,0,0,0,0,0,0,0,0,0,0,0
Gm37318,0,0,0,0,0,0,0,0,0,0,0,0
Gm31572,0,0,0,0,0,0,0,0,0,0,0,0
Gm21890,0,0,0,0,0,0,0,0,0,0,0,0
Gm21443,0,0,0,0,0,0,0,0,0,0,0,0
Gm37346,0,0,0,0,0,0,0,0,0,0,0,0
Gm38136,0,0,0,0,0,0,0,0,0,0,0,0
Gm37991,0,0,0,0,0,0,0,0,0,0,0,0
Gm37808,0,0,0,0,0,0,0,0,0,0,0,0
Gm33571,0,0,0,0,0,0,0,0,0,0,0,0
Gm32181,0,0,0,0,0,0,0,0,0,0,0,0
Gm28662,0,0,0,0,0,0,0,0,0,0,0,0
Gm28780,0,0,0,0,0,0,0,0,0,0,0,0
Gm21755,0,0,0,0,0,0,0,0,0,0,0,0
Gm20895,0,0,0,0,0,0,0,0,0,0,0,0
Gm28853,0,0,0,0,0,0,2,0,0,2,0,0
Gm28852,0,0,0,0,0,0,0,0,0,0,0,0
Gm28855,0,0,0,0,0,0,0,0,0,0,0,0
Gm28854,0,0,0,0,0,0,0,0,0,0,0,0
Gm28858,0,0,0,0,0,0,0,0,0,0,0,0
Gm20890,0,0,0,0,0,0,0,0,0,0,0,0
Gm28245,0,0,0,0,0,0,0,0,0,0,0,0
Gm28246,0,0,0,0,0,0,0,0,0,0,0,0
Gm28247,0,0,0,0,0,0,0,0,0,0,0,0
Gm28248,0,0,0,0,0,0,0,0,0,0,0,0
Gm20892,0,0,0,0,0,0,0,0,0,0,0,0
Gm28249,0,0,0,0,0,0,0,0,0,0,0,0
Gm28250,0,0,0,0,0,0,0,0,0,0,0,0
Gm28251,0,0,0,0,0,0,0,0,0,0,0,0
Gm28243,0,0,0,0,0,0,0,0,0,0,0,0
Gm28244,0,0,0,0,0,0,0,0,0,0,0,0
Gm21771,0,0,0,0,0,0,0,0,0,0,0,0
Gm21476,0,0,0,0,0,0,0,0,0,0,0,0
Gm29021,0,0,0,0,0,0,0,0,0,0,0,0
Gm28880,0,0,0,0,0,0,0,0,0,0,0,0
Gm28452,0,0,0,0,0,0,0,0,0,0,0,0
Gm21488,0,0,0,0,0,0,0,0,0,0,0,0
Gm28454,0,0,0,0,0,0,0,0,0,0,0,0
Gm28878,0,0,0,0,0,0,0,0,0,0,0,0
Gm28879,0,0,0,0,0,0,0,0,0,0,0,0
Gm29369,0,0,0,0,0,0,0,0,0,0,0,0
Gm21506,0,0,0,0,0,0,0,0,0,0,0,0
Gm29399,0,0,0,0,0,0,0,0,0,0,0,0
Gm29400,0,0,0,0,0,0,0,0,0,0,0,0
Gm29401,0,0,0,0,0,0,0,0,0,0,0,0
Gm20891,0,0,0,0,0,0,0,0,0,0,0,0
Gm20893,0,0,0,0,0,0,0,0,0,0,0,0
Gm28799,0,0,0,0,0,0,0,0,0,0,0,0
Gm28798,0,0,0,0,0,0,0,0,0,0,3,0
Gm28797,0,0,0,0,0,0,0,0,0,0,0,0
Gm28796,0,0,0,0,0,0,0,0,0,0,0,0
Gm20894,0,0,0,0,0,0,0,0,0,0,0,0
Gm28938,0,0,0,0,0,0,0,0,0,0,0,0
Gm28937,0,0,0,0,0,0,0,0,0,0,0,0
Gm28936,0,0,0,0,0,0,0,0,0,0,0,0
Gm21642,0,0,0,0,0,0,0,0,0,0,0,0
Gm21804,0,0,0,0,0,0,0,0,0,0,0,0
Gm29122,0,0,0,0,0,0,0,0,0,0,0,0
Gm28939,0,0,0,0,0,0,0,0,0,0,0,0
Gm28983,0,0,0,0,0,0,0,0,0,0,0,0
Gm28985,0,0,0,0,0,0,0,0,0,0,0,0
Gm20810,0,0,0,0,0,0,0,0,0,0,0,0
Gm20811,0,0,0,0,0,0,0,0,0,0,0,0
Gm28725,0,0,0,0,0,0,0,0,0,0,0,0
Gm28984,0,0,0,0,0,0,0,0,0,0,0,0
Gm28987,0,0,0,0,0,0,0,0,0,0,0,0
Gm28986,0,0,0,0,0,0,0,0,0,0,0,0
Gm29171,0,0,0,0,0,0,0,0,0,0,0,0
Gm28129,0,0,0,0,0,0,0,0,0,0,0,0
Gm28127,0,0,0,0,0,0,0,0,0,0,0,0
Gm28128,0,0,0,0,0,0,0,0,0,0,0,0
Gm21853,0,0,0,0,0,0,0,0,0,0,0,0
Gm28132,0,0,0,0,0,0,0,0,0,0,0,0
Gm28130,0,0,0,0,0,0,0,0,0,0,0,0
Gm28131,0,0,0,0,0,0,0,0,0,0,0,0
Gm21679,0,0,0,0,0,0,0,0,0,0,0,0
Gm29317,0,0,0,0,0,0,0,0,0,0,1,0
Gm29316,0,0,0,0,0,0,0,0,0,0,0,0
Gm29315,0,0,0,0,0,0,0,0,0,0,0,0
Gm28216,0,0,0,0,0,0,0,0,0,0,0,0
Gm28217,0,0,0,0,0,0,0,0,0,0,0,0
Gm28093,0,0,0,0,0,0,0,0,0,0,1,0
Gm28092,0,0,0,0,0,0,0,0,0,0,0,0
Gm28091,0,0,0,0,0,0,0,0,0,0,0,0
Gm28090,0,0,0,0,0,0,0,0,0,0,0,0
Gm29580,0,0,0,0,0,0,0,0,0,0,0,0
Gm28089,0,0,0,0,0,0,0,0,0,0,0,0
Gm28088,0,0,0,0,0,0,0,0,0,0,0,0
Gm29579,0,0,0,0,0,0,0,0,0,0,0,0
Gm29582,0,0,0,0,0,0,0,0,0,0,0,0
Gm21529,0,0,0,0,0,0,0,0,0,0,0,0
Gm29581,0,0,0,0,0,0,0,0,0,0,0,0
Gm21539,0,0,0,0,0,0,0,0,0,0,0,0
Gm29578,0,0,0,0,0,0,0,0,0,0,0,0
Gm21908,0,0,0,0,0,0,0,0,0,0,0,0
Gm21780,0,0,0,0,0,0,0,0,0,0,0,0
Gm28486,0,0,0,0,0,0,0,0,0,0,0,0
Gm21737,0,0,0,0,0,0,0,0,0,0,0,0
Gm28487,0,0,0,0,0,0,0,0,0,0,0,0
Gm28489,0,0,0,0,0,0,0,0,0,0,0,0
Gm28488,0,0,0,0,0,0,0,0,0,0,0,0
Gm28491,0,0,0,0,0,0,0,0,0,0,0,0
Gm28490,0,0,0,0,0,0,0,0,0,0,0,0
Gm21562,0,0,0,0,0,0,0,0,0,0,0,0
Gm28298,0,0,0,0,0,0,0,0,0,0,0,0
Gm21572,0,0,0,0,0,0,0,0,0,0,0,0
Gm28297,0,0,0,0,0,0,0,0,0,0,0,0
Gm21753,0,0,0,0,0,0,0,0,0,0,0,0
Gm21723,0,0,0,0,0,0,0,0,0,0,0,0
Gm28296,0,0,0,0,0,0,0,0,0,0,0,0
Gm21821,0,0,0,0,0,0,0,0,0,0,0,0
Gm28295,0,0,0,0,0,0,0,0,0,0,0,0
Gm21842,0,0,0,0,0,0,0,0,0,0,0,0
Gm28170,0,0,0,0,0,0,0,0,0,0,0,0
Gm21744,0,0,0,0,0,0,0,0,0,0,0,0
Gm28764,0,0,0,0,0,0,0,0,0,0,0,0
Gm28762,0,0,0,0,0,0,0,0,0,0,0,0
Gm28763,0,0,0,0,0,0,0,0,0,0,0,0
Gm21094,0,0,0,0,0,0,0,0,0,0,0,0
Gm21588,0,0,0,0,1,0,0,0,0,0,0,0
Gm28761,0,0,0,0,0,0,0,0,0,0,0,0
Gm21599,0,0,0,0,0,0,0,0,0,0,0,0
Gm28765,0,0,0,0,0,0,0,0,0,0,0,0
Gm21810,0,0,0,0,0,0,0,0,0,0,0,0
Gm21916,0,0,0,0,0,0,0,0,0,0,0,0
Gm29191,0,0,0,0,0,0,0,0,0,0,0,0
Gm21756,0,0,0,0,0,0,0,0,0,0,0,0
Gm28210,0,0,0,0,0,0,0,0,0,0,0,0
Gm29074,0,0,0,0,0,0,0,0,0,0,0,0
Gm28211,0,0,0,0,0,0,0,0,0,0,0,0
Gm28518,0,0,0,0,0,0,0,0,0,0,0,0
Gm28519,0,0,0,0,0,0,0,0,0,0,0,0
Gm28520,0,0,0,0,0,0,0,0,0,0,0,0
Gm20838,0,0,0,0,0,0,0,0,0,0,0,0
Gm21626,0,0,0,0,0,0,0,0,0,0,0,0
Gm28521,0,0,0,0,0,0,0,0,0,0,0,0
Gm21633,0,0,0,0,0,0,0,0,0,0,0,0
Gm28522,0,0,0,0,0,0,0,0,0,0,0,0
Gm21745,0,0,0,0,0,0,0,0,0,0,0,0
Gm28517,0,0,0,0,0,0,0,0,0,0,0,0
Gm29532,0,0,0,0,0,0,0,0,0,0,0,0
Gm29531,0,0,0,0,0,0,0,0,0,0,0,0
Gm28464,0,0,0,0,0,0,0,0,0,0,0,0
Gm29656,0,0,0,0,0,0,0,0,0,0,0,0
Gm29655,0,0,0,0,0,0,0,0,0,0,0,0
Gm21647,0,0,0,0,0,0,0,0,0,0,0,0
Gm29653,0,0,0,0,0,0,0,0,0,0,0,0
Gm29654,0,0,0,0,0,0,0,0,0,0,0,0
Gm29651,0,0,0,0,0,0,0,0,0,0,0,0
Gm29652,0,0,0,0,0,0,0,0,0,0,0,0
Gm29080,0,0,0,0,0,0,0,0,0,0,0,0
Gm21184,0,0,0,0,0,0,0,0,0,0,0,0
